timestamp,scenario,run_id,example_type,imu_accel_x,imu_angular_z,pos_x,odom_linear_x,imu_accel_y,lidar_front_right,lidar_front,lidar_right,lidar_left,pos_y,action_label
2026-07-04 14:06:45.859,plain_wall_good,pw_good_04,positive,-0.1054,0.0085,-0.3548,0.0,0.0958,0.0,0.0,0.0,0.0,0.9038,idle
2026-07-04 14:06:45.959,plain_wall_good,pw_good_04,positive,-0.4886,-0.7105,-0.3549,0.0002,3.3434,3.258,65.533,1.363,1.221,0.9038,approaching_wall
2026-07-04 14:06:46.059,plain_wall_good,pw_good_04,positive,-0.0192,-2.4661,-0.3538,0.001,-0.0766,3.276,65.533,1.378,1.209,0.9026,approaching_wall
2026-07-04 14:06:46.159,plain_wall_good,pw_good_04,positive,0.1916,-1.8323,-0.3532,-0.0,-0.0671,3.277,65.533,1.356,1.205,0.9008,approaching_wall
2026-07-04 14:06:46.259,plain_wall_good,pw_good_04,positive,-0.0671,-1.9505,-0.3524,-0.0033,-1.4753,3.278,65.533,1.328,1.204,0.9058,approaching_wall
2026-07-04 14:06:46.359,plain_wall_good,pw_good_04,positive,-0.9197,-1.2474,-0.3443,0.0005,-1.073,3.311,65.533,1.31,1.189,0.9219,approaching_wall
2026-07-04 14:06:46.459,plain_wall_good,pw_good_04,positive,-0.2203,-0.5358,-0.3288,0.0042,-0.0862,3.348,65.533,1.286,1.16,0.9412,approaching_wall
2026-07-04 14:06:46.559,plain_wall_good,pw_good_04,positive,-0.1916,-0.2706,-0.3158,0.0061,0.5461,3.382,65.533,1.287,1.136,0.9549,approaching_wall
2026-07-04 14:06:46.659,plain_wall_good,pw_good_04,positive,-0.2587,-0.1214,-0.2842,0.0076,0.5173,3.452,65.533,1.325,1.107,0.9847,approaching_wall
2026-07-04 14:06:46.759,plain_wall_good,pw_good_04,positive,-0.1629,-0.0916,-0.2605,0.0092,1.2071,3.499,65.533,1.363,1.078,1.0057,approaching_wall
2026-07-04 14:06:46.859,plain_wall_good,pw_good_04,positive,0.3928,-0.0383,-0.2369,0.0089,0.4024,3.548,65.533,1.384,1.041,1.0258,approaching_wall
2026-07-04 14:06:46.959,plain_wall_good,pw_good_04,positive,-0.0958,0.0138,-0.2124,0.0117,1.3795,3.593,65.533,1.411,1.015,1.0463,approaching_wall
2026-07-04 14:06:47.059,plain_wall_good,pw_good_04,positive,-0.0671,-0.017,-0.1881,0.0129,0.4598,3.641,65.533,1.443,0.972,1.0664,approaching_wall
2026-07-04 14:06:47.159,plain_wall_good,pw_good_04,positive,-0.0479,-0.0469,-0.1639,0.0094,0.8335,3.673,65.533,1.471,0.945,1.0863,approaching_wall
2026-07-04 14:06:47.259,plain_wall_good,pw_good_04,positive,-0.5748,0.0415,-0.1396,0.0095,0.594,3.703,65.533,1.49,0.912,1.1062,approaching_wall
2026-07-04 14:06:47.359,plain_wall_good,pw_good_04,positive,0.1437,0.0,-0.115,0.0092,0.8909,3.72,65.533,1.512,0.885,1.1263,approaching_wall
2026-07-04 14:06:47.459,plain_wall_good,pw_good_04,positive,0.115,-0.032,-0.0906,0.0094,0.8622,3.726,65.533,1.539,0.852,1.1462,approaching_wall
2026-07-04 14:06:47.559,plain_wall_good,pw_good_04,positive,0.0192,0.0767,-0.067,0.0095,0.5556,3.688,65.533,1.56,0.817,1.1655,approaching_wall
2026-07-04 14:06:47.659,plain_wall_good,pw_good_04,positive,0.0862,-0.0618,-0.0447,0.009,-0.6419,7.478,65.533,1.589,0.79,1.1835,approaching_wall
2026-07-04 14:06:47.759,plain_wall_good,pw_good_04,positive,-0.2012,-0.1545,-0.0241,0.0081,0.8622,7.504,65.533,1.645,0.763,1.1998,approaching_wall
2026-07-04 14:06:47.859,plain_wall_good,pw_good_04,positive,0.1916,-0.1001,-0.0048,0.0084,-1.5999,7.502,65.533,1.691,0.742,1.2145,approaching_wall
2026-07-04 14:06:47.959,plain_wall_good,pw_good_04,positive,-0.0766,-0.0969,0.0134,0.0071,0.1437,7.514,65.533,1.719,0.736,1.2278,approaching_wall
2026-07-04 14:06:48.060,plain_wall_good,pw_good_04,positive,-0.2012,-0.1161,0.0309,0.0106,-0.0958,65.533,65.533,1.748,0.7,1.2397,approaching_wall
2026-07-04 14:06:48.159,plain_wall_good,pw_good_04,positive,0.1533,-0.2663,0.0473,0.007,1.0346,65.533,5.937,1.774,0.682,1.2499,approaching_wall
2026-07-04 14:06:48.259,plain_wall_good,pw_good_04,positive,-0.0958,-0.0415,0.063,0.0081,0.7472,65.533,65.533,1.795,0.667,1.2587,approaching_wall
2026-07-04 14:06:48.359,plain_wall_good,pw_good_04,positive,0.0575,-0.2429,0.0779,0.0083,-0.297,65.533,6.027,1.804,0.651,1.2663,approaching_wall
2026-07-04 14:06:48.459,plain_wall_good,pw_good_04,positive,0.1437,-0.1864,0.0922,0.007,0.5269,65.533,5.894,1.824,0.639,1.273,wall_following
2026-07-04 14:06:48.559,plain_wall_good,pw_good_04,positive,-0.0383,-0.2482,0.1062,0.0073,0.1054,7.779,5.894,1.841,0.632,1.279,wall_following
2026-07-04 14:06:48.659,plain_wall_good,pw_good_04,positive,0.0479,-0.1886,0.1194,0.0073,0.2874,7.803,5.868,1.855,0.617,1.2842,wall_following
2026-07-04 14:06:48.759,plain_wall_good,pw_good_04,positive,-0.0192,-0.2088,0.1323,0.0073,0.3353,7.801,5.815,1.844,0.607,1.2888,wall_following
2026-07-04 14:06:48.859,plain_wall_good,pw_good_04,positive,-0.0383,-0.1864,0.1447,0.0094,0.1245,7.836,5.926,1.888,0.598,1.2927,wall_following
2026-07-04 14:06:48.959,plain_wall_good,pw_good_04,positive,-0.1533,-0.2908,0.1563,0.0094,0.5461,7.836,5.82,1.921,0.583,1.2959,wall_following
2026-07-04 14:06:49.059,plain_wall_good,pw_good_04,positive,-0.0287,-0.2855,0.1674,0.0094,0.3257,7.86,65.533,2.407,0.585,1.2984,wall_following
2026-07-04 14:06:49.159,plain_wall_good,pw_good_04,positive,-0.1629,-0.1491,0.1783,0.0098,-0.0671,7.867,65.533,2.448,0.568,1.3003,wall_following
2026-07-04 14:06:49.260,plain_wall_good,pw_good_04,positive,0.0766,-0.2099,0.1893,0.0074,1.2167,7.876,65.533,2.45,0.568,1.3019,wall_following
2026-07-04 14:06:49.359,plain_wall_good,pw_good_04,positive,-0.0671,0.0149,0.1999,0.0069,0.8239,7.889,65.533,2.438,0.555,1.3031,wall_following
2026-07-04 14:06:49.459,plain_wall_good,pw_good_04,positive,-0.1054,0.0458,0.21,0.0096,0.8814,7.871,65.533,2.451,0.557,1.3038,wall_following
2026-07-04 14:06:49.559,plain_wall_good,pw_good_04,positive,-0.2395,-0.0756,0.2201,0.0075,0.2778,7.874,65.533,2.437,0.539,1.3042,wall_following
2026-07-04 14:06:49.659,plain_wall_good,pw_good_04,positive,0.0766,-0.032,0.2304,0.0072,1.1688,65.533,65.533,2.435,0.542,1.3044,wall_following
2026-07-04 14:06:49.759,plain_wall_good,pw_good_04,positive,0.0958,-0.2067,0.2402,0.007,1.0634,65.533,65.533,2.502,0.535,1.3044,wall_following
2026-07-04 14:06:49.859,plain_wall_good,pw_good_04,positive,-0.2778,-0.1491,0.2492,0.0096,0.1341,65.533,5.739,2.676,0.53,1.304,wall_following
2026-07-04 14:06:49.959,plain_wall_good,pw_good_04,positive,0.0479,-0.1822,0.2583,0.0074,0.843,65.533,5.745,3.073,0.526,1.3032,wall_following
2026-07-04 14:06:50.060,plain_wall_good,pw_good_04,positive,0.2874,-0.2013,0.2674,0.0092,1.0825,65.533,5.718,3.084,0.526,1.302,wall_following
2026-07-04 14:06:50.159,plain_wall_good,pw_good_04,positive,0.0287,-0.2429,0.2759,0.0092,0.5844,8.024,5.73,3.088,0.522,1.3006,wall_following
2026-07-04 14:06:50.259,plain_wall_good,pw_good_04,positive,-0.1054,-0.1758,0.2843,0.0092,0.0862,65.533,5.709,3.094,0.522,1.2988,wall_following
2026-07-04 14:06:50.359,plain_wall_good,pw_good_04,positive,-0.1437,-0.0618,0.2928,0.0072,0.3161,65.533,5.736,3.097,0.515,1.2968,wall_following
2026-07-04 14:06:50.459,plain_wall_good,pw_good_04,positive,0.0383,0.0128,0.3014,0.0099,0.7856,7.966,5.718,3.104,0.521,1.2948,wall_following
2026-07-04 14:06:50.559,plain_wall_good,pw_good_04,positive,0.1533,-0.0607,0.3098,0.0095,0.5652,7.991,5.76,3.101,0.515,1.2928,wall_following
2026-07-04 14:06:50.659,plain_wall_good,pw_good_04,positive,-0.0958,0.0096,0.3181,0.0097,0.4982,65.533,5.696,3.101,0.518,1.2905,wall_following
2026-07-04 14:06:50.759,plain_wall_good,pw_good_04,positive,-0.297,-0.1779,0.3267,0.0102,0.7185,65.533,5.732,3.108,0.508,1.288,wall_following
2026-07-04 14:06:50.859,plain_wall_good,pw_good_04,positive,-0.2778,-0.0831,0.3355,0.0102,0.7089,65.533,5.693,3.105,0.504,1.285,wall_following
2026-07-04 14:06:50.959,plain_wall_good,pw_good_04,positive,-0.1533,-0.0245,0.3445,0.0108,0.5173,65.533,5.673,3.101,0.511,1.2815,wall_following
2026-07-04 14:06:51.059,plain_wall_good,pw_good_04,positive,0.0862,-0.0107,0.3535,0.0112,0.843,65.533,5.716,3.112,0.497,1.2776,wall_following
2026-07-04 14:06:51.159,plain_wall_good,pw_good_04,positive,0.2491,-0.0895,0.3625,0.0111,0.9101,65.533,5.701,3.128,0.51,1.2737,wall_following
2026-07-04 14:06:51.259,plain_wall_good,pw_good_04,positive,-0.1916,-0.2738,0.3714,0.0112,0.182,65.533,5.685,3.118,0.505,1.2695,wall_following
2026-07-04 14:06:51.359,plain_wall_good,pw_good_04,positive,0.1724,-0.081,0.3804,0.0114,0.8622,65.533,5.688,3.11,0.501,1.2652,wall_following
2026-07-04 14:06:51.459,plain_wall_good,pw_good_04,positive,-0.2587,-0.1577,0.389,0.0084,0.2203,65.533,5.728,3.118,0.501,1.2608,wall_following
2026-07-04 14:06:51.559,plain_wall_good,pw_good_04,positive,0.0192,-0.0352,0.3976,0.0085,1.14,65.533,5.716,3.123,0.498,1.2563,wall_following
2026-07-04 14:06:51.659,plain_wall_good,pw_good_04,positive,0.0766,0.0969,0.4064,0.0083,0.6802,65.533,5.722,3.124,0.511,1.2518,wall_following
2026-07-04 14:06:51.759,plain_wall_good,pw_good_04,positive,-0.1054,-0.1214,0.4151,0.0084,0.4503,65.533,5.712,3.117,0.501,1.2472,wall_following
2026-07-04 14:06:51.859,plain_wall_good,pw_good_04,positive,-0.1629,0.0373,0.4237,0.0111,0.6131,65.533,5.7,3.124,0.496,1.2426,wall_following
2026-07-04 14:06:51.959,plain_wall_good,pw_good_04,positive,0.1341,-0.0224,0.4324,0.0112,-0.0862,65.533,5.713,3.122,0.497,1.238,wall_following
2026-07-04 14:06:52.059,plain_wall_good,pw_good_04,positive,0.0671,-0.0437,0.441,0.0085,0.2682,65.533,5.706,3.124,0.498,1.2333,wall_following
2026-07-04 14:06:52.159,plain_wall_good,pw_good_04,positive,-0.115,-0.1055,0.4491,0.0087,-0.0766,65.533,5.701,3.122,0.498,1.229,wall_following
2026-07-04 14:06:52.259,plain_wall_good,pw_good_04,positive,-0.0096,-0.0724,0.4581,0.0087,0.0096,65.533,5.708,3.128,0.508,1.2241,wall_following
2026-07-04 14:06:52.359,plain_wall_good,pw_good_04,positive,-0.3449,-0.0799,0.4668,0.0119,0.5269,65.533,5.747,3.129,0.504,1.2193,wall_following
2026-07-04 14:06:52.459,plain_wall_good,pw_good_04,positive,0.0,-0.0426,0.4753,0.0085,0.4407,65.533,5.751,3.123,0.496,1.2145,wall_following
2026-07-04 14:06:52.559,plain_wall_good,pw_good_04,positive,-0.2491,-0.0245,0.4837,0.0115,0.4407,65.533,5.782,3.126,0.492,1.2096,wall_following
2026-07-04 14:06:52.659,plain_wall_good,pw_good_04,positive,0.0671,0.115,0.492,0.0083,0.5173,65.533,5.843,3.131,0.498,1.2047,wall_following
2026-07-04 14:06:52.759,plain_wall_good,pw_good_04,positive,0.0575,0.0788,0.5006,0.0113,0.3066,65.533,5.873,3.123,0.496,1.1997,wall_following
2026-07-04 14:06:52.859,plain_wall_good,pw_good_04,positive,0.0671,-0.0021,0.5091,0.0114,0.8909,65.533,5.925,3.126,0.502,1.1949,wall_following
2026-07-04 14:06:52.959,plain_wall_good,pw_good_04,positive,-0.0479,0.0,0.5174,0.0091,0.5844,65.533,5.969,3.134,0.497,1.1902,wall_following
2026-07-04 14:06:53.059,plain_wall_good,pw_good_04,positive,-0.1245,-0.0447,0.5259,0.0088,0.5365,65.533,6.055,3.127,0.498,1.1852,wall_following
2026-07-04 14:06:53.159,plain_wall_good,pw_good_04,positive,-0.1437,-0.1609,0.5343,0.0086,0.5365,65.533,6.107,3.135,0.493,1.1803,wall_following
2026-07-04 14:06:53.259,plain_wall_good,pw_good_04,positive,-0.2108,0.0,0.5427,0.0088,0.2682,65.533,6.104,3.124,0.498,1.1754,wall_following
2026-07-04 14:06:53.359,plain_wall_good,pw_good_04,positive,0.0766,0.0724,0.5512,0.0087,0.297,65.533,8.588,3.135,0.516,1.1704,wall_following
2026-07-04 14:06:53.459,plain_wall_good,pw_good_04,positive,-0.2203,-0.4133,0.5596,0.0087,0.3832,65.533,8.583,3.136,0.499,1.1653,wall_following
2026-07-04 14:06:53.559,plain_wall_good,pw_good_04,positive,-0.3928,0.0298,0.568,0.0091,0.0192,2.782,8.574,3.13,0.493,1.1601,wall_following
2026-07-04 14:06:53.659,plain_wall_good,pw_good_04,positive,0.0479,0.0234,0.5764,0.0086,0.8718,2.807,8.586,3.13,0.488,1.1546,wall_following
2026-07-04 14:06:53.759,plain_wall_good,pw_good_04,positive,0.0479,-0.1097,0.5847,0.0089,0.4407,2.801,8.554,3.131,0.489,1.149,wall_following
2026-07-04 14:06:53.860,plain_wall_good,pw_good_04,positive,0.1054,0.0213,0.5928,0.0121,0.2874,2.78,8.543,3.128,0.486,1.1431,wall_following
2026-07-04 14:06:53.959,plain_wall_good,pw_good_04,positive,0.0766,0.0288,0.6009,0.0117,0.2108,2.716,8.524,3.142,0.49,1.1371,wall_following
2026-07-04 14:06:54.059,plain_wall_good,pw_good_04,positive,-0.0287,0.0874,0.6088,0.0087,0.7472,2.699,6.444,3.127,0.483,1.1313,wall_following
2026-07-04 14:06:54.159,plain_wall_good,pw_good_04,positive,-0.115,-0.0266,0.6169,0.009,0.661,2.679,8.514,3.128,0.492,1.1255,wall_following
2026-07-04 14:06:54.259,plain_wall_good,pw_good_04,positive,-0.1437,-0.0703,0.6251,0.0118,0.4503,2.67,8.501,3.137,0.489,1.1196,wall_following
2026-07-04 14:06:54.359,plain_wall_good,pw_good_04,positive,-0.0192,-0.081,0.6332,0.0119,0.0096,2.65,8.5,3.129,0.49,1.1137,wall_following
2026-07-04 14:06:54.459,plain_wall_good,pw_good_04,positive,-0.0671,-0.0682,0.6412,0.0088,0.4215,2.647,8.491,3.136,0.5,1.1078,wall_following
2026-07-04 14:06:54.559,plain_wall_good,pw_good_04,positive,-0.1629,-0.0021,0.6493,0.0089,0.182,2.627,6.498,3.131,0.498,1.1018,wall_following
2026-07-04 14:06:54.659,plain_wall_good,pw_good_04,positive,0.0192,0.0043,0.6572,0.0091,0.4119,2.615,6.618,3.126,0.493,1.096,wall_following
2026-07-04 14:06:54.759,plain_wall_good,pw_good_04,positive,-0.297,-0.0937,0.6652,0.0117,0.2778,2.62,8.458,3.134,0.494,1.0898,wall_following
2026-07-04 14:06:54.859,plain_wall_good,pw_good_04,positive,0.0192,0.0767,0.6732,0.0114,0.3736,2.618,8.447,3.126,0.486,1.0838,wall_following
2026-07-04 14:06:54.959,plain_wall_good,pw_good_04,positive,-0.1054,-0.0383,0.6812,0.0121,0.958,2.594,8.444,3.121,0.498,1.0777,wall_following
2026-07-04 14:06:55.059,plain_wall_good,pw_good_04,positive,-0.0192,-0.0352,0.6892,0.0117,0.4311,2.605,6.571,3.132,0.493,1.0716,wall_following
2026-07-04 14:06:55.159,plain_wall_good,pw_good_04,positive,-0.1437,0.0362,0.697,0.0088,0.2778,2.608,6.58,3.131,0.498,1.0656,wall_following
2026-07-04 14:06:55.259,plain_wall_good,pw_good_04,positive,-0.0096,-0.0138,0.705,0.0088,-0.0575,2.6,8.395,3.137,0.492,1.0596,wall_following
2026-07-04 14:06:55.359,plain_wall_good,pw_good_04,positive,-0.1437,0.1236,0.7131,0.0092,0.3928,2.61,8.41,3.125,0.49,1.0536,wall_following
2026-07-04 14:06:55.459,plain_wall_good,pw_good_04,positive,-0.1437,-0.1172,0.7212,0.0118,0.0671,2.601,8.39,3.13,0.492,1.0478,wall_following
2026-07-04 14:06:55.559,plain_wall_good,pw_good_04,positive,-0.2587,0.0064,0.7293,0.0119,0.2682,2.586,8.373,3.135,0.496,1.0418,wall_following
2026-07-04 14:06:55.659,plain_wall_good,pw_good_04,positive,-0.0096,-0.0128,0.7373,0.0112,0.0,2.607,8.373,3.125,0.495,1.0359,wall_following
2026-07-04 14:06:55.759,plain_wall_good,pw_good_04,positive,-0.0862,0.0043,0.7453,0.0088,0.0575,2.593,8.344,3.131,0.493,1.0301,wall_following
