timestamp,scenario,run_id,example_type,imu_angular_z,imu_accel_x,imu_accel_y,odom_angular_z,lidar_front,lidar_front_right,lidar_left,lidar_right,distance_travelled,cmd_linear_x,pos_x,action_label
2026-07-09 11:45:27.936,pillar_wall_good,pill_good_01,positive,-0.0671,0.0,0.479,-0.0063,2.388,3.227,0.478,3.097,2.2355,0.1,-4.1749,wall_following
2026-07-09 11:45:28.036,pillar_wall_good,pill_good_01,positive,0.0969,0.0096,1.0442,-0.0052,2.376,3.25,0.483,3.098,2.2362,0.1,-4.1789,wall_following
2026-07-09 11:45:28.137,pillar_wall_good,pill_good_01,positive,-0.1332,-0.0383,0.0862,-0.0078,2.374,3.264,0.47,3.097,2.2369,0.1,-4.1834,wall_following
2026-07-09 11:45:28.236,pillar_wall_good,pill_good_01,positive,-0.0181,-0.115,1.0059,-0.0054,2.379,3.239,0.472,3.095,2.2375,0.1,-4.1879,wall_following
2026-07-09 11:45:28.336,pillar_wall_good,pill_good_01,positive,0.0714,-0.1533,0.6706,-0.0047,2.385,3.245,0.474,3.103,2.238,0.1,-4.1923,wall_following
2026-07-09 11:45:28.436,pillar_wall_good,pill_good_01,positive,-0.1033,-0.0096,-0.0479,-0.0069,2.365,3.241,0.482,3.097,2.2385,0.1,-4.1968,wall_following
2026-07-09 11:45:28.536,pillar_wall_good,pill_good_01,positive,-0.115,-0.182,0.6323,-0.0072,2.384,3.245,0.472,3.101,2.2391,0.1,-4.2012,wall_following
2026-07-09 11:45:28.636,pillar_wall_good,pill_good_01,positive,0.017,-0.2299,0.0192,-0.0077,2.384,3.23,0.472,3.101,2.2394,0.1,-4.2063,wall_following
2026-07-09 11:45:28.736,pillar_wall_good,pill_good_01,positive,0.2642,0.1629,0.6227,-0.0064,2.383,3.24,0.473,3.095,2.2397,0.1,-4.2109,wall_following
2026-07-09 11:45:28.836,pillar_wall_good,pill_good_01,positive,0.0362,-0.0096,0.8143,-0.0044,2.392,3.248,0.485,3.091,2.2402,0.1,-4.2151,wall_following
2026-07-09 11:45:28.936,pillar_wall_good,pill_good_01,positive,0.1449,0.0383,0.6419,-0.0067,2.379,3.247,0.473,3.102,2.2409,0.1,-4.22,wall_following
2026-07-09 11:45:29.037,pillar_wall_good,pill_good_01,positive,0.0085,0.1629,0.5269,-0.0044,2.391,3.232,0.474,3.093,2.2415,0.1,-4.2244,wall_following
2026-07-09 11:45:29.136,pillar_wall_good,pill_good_01,positive,-0.082,-0.2203,-0.0383,-0.0073,2.388,3.24,0.469,3.095,2.2421,0.1,-4.229,wall_following
2026-07-09 11:45:29.236,pillar_wall_good,pill_good_01,positive,-0.2748,-0.0479,0.4407,-0.0077,2.388,3.238,0.478,3.094,2.2427,0.1,-4.2337,wall_following
2026-07-09 11:45:29.336,pillar_wall_good,pill_good_01,positive,2.6877,0.4982,-1.2837,-0.0072,2.396,3.235,0.481,3.099,2.243,0.1,-4.2386,wall_following
2026-07-09 11:45:29.436,pillar_wall_good,pill_good_01,positive,-0.032,-0.2108,-0.2778,-0.0049,2.396,3.236,0.479,3.094,2.2434,0.1,-4.243,wall_following
2026-07-09 11:45:29.536,pillar_wall_good,pill_good_01,positive,-0.0426,-0.2778,-0.0575,-0.0046,2.391,3.244,0.47,3.1,2.2438,0.1,-4.248,wall_following
2026-07-09 11:45:29.636,pillar_wall_good,pill_good_01,positive,0.1758,0.0,0.4024,-0.0069,2.389,3.239,0.482,3.101,2.2443,0.1,-4.253,wall_following
2026-07-09 11:45:29.736,pillar_wall_good,pill_good_01,positive,0.0075,-0.0096,0.3736,-0.0068,2.401,3.231,0.472,3.1,2.2447,0.1,-4.2577,wall_following
2026-07-09 11:45:29.836,pillar_wall_good,pill_good_01,positive,-0.1001,-0.2012,0.8047,-0.0051,2.397,3.236,0.482,3.091,2.2451,0.1,-4.2625,wall_following
2026-07-09 11:45:29.936,pillar_wall_good,pill_good_01,positive,0.0437,-0.0383,0.3545,-0.0073,2.397,3.232,0.471,3.095,2.2455,0.1,-4.2676,wall_following
2026-07-09 11:45:30.036,pillar_wall_good,pill_good_01,positive,-0.0682,-0.0383,0.4598,-0.0048,2.387,3.236,0.487,3.098,2.2458,0.1,-4.2726,wall_following
2026-07-09 11:45:30.136,pillar_wall_good,pill_good_01,positive,0.13,0.0766,0.2203,-0.007,2.414,3.233,0.483,3.09,2.246,0.1,-4.2777,wall_following
2026-07-09 11:45:30.236,pillar_wall_good,pill_good_01,positive,-0.1023,-0.2491,0.479,-0.0048,2.409,3.243,0.478,3.095,2.2463,0.1,-4.2826,wall_following
2026-07-09 11:45:30.336,pillar_wall_good,pill_good_01,positive,-0.082,-0.1245,0.2778,-0.0074,2.411,3.223,0.47,3.097,2.2465,0.1,-4.2876,wall_following
2026-07-09 11:45:30.436,pillar_wall_good,pill_good_01,positive,-0.0543,-0.1629,0.0575,-0.0045,2.424,3.226,0.473,3.096,2.2466,0.1,-4.2931,wall_following
2026-07-09 11:45:30.536,pillar_wall_good,pill_good_01,positive,0.0511,0.0671,0.4215,-0.0071,2.435,3.208,0.478,3.106,2.2467,0.1,-4.2984,wall_following
2026-07-09 11:45:30.637,pillar_wall_good,pill_good_01,positive,0.0618,-0.1341,-0.1245,-0.0046,2.445,3.209,0.477,3.09,2.2468,0.1,-4.3036,wall_following
2026-07-09 11:45:30.736,pillar_wall_good,pill_good_01,positive,2.6877,0.4982,-1.2837,-0.0073,2.446,3.227,0.478,3.098,2.2468,0.1,-4.309,wall_following
2026-07-09 11:45:30.836,pillar_wall_good,pill_good_01,positive,0.0618,0.0479,0.3832,-0.0066,2.443,3.21,0.476,3.096,2.247,0.1,-4.3143,wall_following
2026-07-09 11:45:30.936,pillar_wall_good,pill_good_01,positive,-0.017,0.0192,0.3353,-0.0062,2.446,3.222,0.492,3.097,2.2471,0.1,-4.3196,wall_following
2026-07-09 11:45:31.036,pillar_wall_good,pill_good_01,positive,-0.2344,-0.5077,0.6035,-0.0044,2.434,3.216,0.469,3.09,2.2473,0.1,-4.3248,wall_following
2026-07-09 11:45:31.136,pillar_wall_good,pill_good_01,positive,0.0437,-0.0958,0.0862,-0.0066,2.44,3.222,0.475,3.089,2.2474,0.1,-4.3302,wall_following
2026-07-09 11:45:31.236,pillar_wall_good,pill_good_01,positive,0.0756,-0.0766,0.1533,-0.0068,2.441,3.223,0.465,3.111,2.2475,0.1,-4.3357,wall_following
2026-07-09 11:45:31.336,pillar_wall_good,pill_good_01,positive,0.033,-0.1245,-0.2491,-0.0047,2.43,3.215,0.488,3.09,2.2476,0.1,-4.341,wall_following
2026-07-09 11:45:31.436,pillar_wall_good,pill_good_01,positive,-0.115,0.1533,0.2587,-0.0069,2.442,3.21,0.475,3.101,2.2478,0.1,-4.346,wall_following
2026-07-09 11:45:31.536,pillar_wall_good,pill_good_01,positive,-0.0842,-0.2491,-0.297,-0.0081,2.435,3.219,0.475,3.095,2.2476,0.1,-4.352,wall_following
2026-07-09 11:45:31.636,pillar_wall_good,pill_good_01,positive,0.1193,-0.0575,1.4849,-0.0065,2.45,3.228,0.474,3.102,2.2475,0.1,-4.3577,wall_following
2026-07-09 11:45:31.736,pillar_wall_good,pill_good_01,positive,0.0352,0.0383,-0.0671,-0.0049,2.442,3.21,0.475,3.088,2.2475,0.1,-4.363,wall_following
2026-07-09 11:45:31.836,pillar_wall_good,pill_good_01,positive,0.0021,0.0287,0.6514,-0.0049,2.443,3.221,0.48,3.092,2.2474,0.1,-4.3687,wall_following
2026-07-09 11:45:31.936,pillar_wall_good,pill_good_01,positive,0.0298,-0.1916,0.1245,-0.0047,2.447,3.206,0.482,3.09,2.2474,0.1,-4.3743,wall_following
2026-07-09 11:45:32.036,pillar_wall_good,pill_good_01,positive,0.0053,-0.1341,-0.0287,-0.0078,2.431,3.225,0.474,3.092,2.2474,0.1,-4.3798,wall_following
2026-07-09 11:45:32.136,pillar_wall_good,pill_good_01,positive,-0.0064,0.0575,0.2012,-0.0045,2.442,3.21,0.475,3.087,2.2474,0.1,-4.3853,wall_following
2026-07-09 11:45:32.236,pillar_wall_good,pill_good_01,positive,0.0394,-0.0479,0.1629,-0.0064,2.433,3.223,0.473,3.092,2.2474,0.1,-4.391,wall_following
2026-07-09 11:45:32.336,pillar_wall_good,pill_good_01,positive,0.0671,-0.0192,0.9101,-0.006,2.431,3.218,0.475,3.085,2.2474,0.1,-4.3966,wall_following
2026-07-09 11:45:32.436,pillar_wall_good,pill_good_01,positive,-0.0096,0.0287,0.661,-0.004,2.417,3.232,0.482,3.096,2.2475,0.1,-4.4021,wall_following
2026-07-09 11:45:32.536,pillar_wall_good,pill_good_01,positive,-0.0415,0.0287,0.8239,-0.0065,2.425,3.222,0.475,3.094,2.2476,0.1,-4.4078,wall_following
2026-07-09 11:45:32.636,pillar_wall_good,pill_good_01,positive,-0.0522,0.0,-0.0671,-0.0043,2.411,3.225,0.48,3.098,2.2476,0.1,-4.4131,wall_following
2026-07-09 11:45:32.736,pillar_wall_good,pill_good_01,positive,0.0554,-0.115,0.3353,-0.0066,2.413,3.212,0.47,3.093,2.2476,0.1,-4.4191,wall_following
2026-07-09 11:45:32.836,pillar_wall_good,pill_good_01,positive,0.0075,-0.1437,0.6131,-0.0048,2.401,3.224,0.49,3.101,2.2476,0.1,-4.4248,wall_following
2026-07-09 11:45:32.936,pillar_wall_good,pill_good_01,positive,-0.0064,-0.1533,0.2491,-0.0048,2.403,3.229,0.47,3.093,2.2476,0.1,-4.4305,wall_following
2026-07-09 11:45:33.036,pillar_wall_good,pill_good_01,positive,-0.0021,-0.1916,-0.115,-0.0072,2.415,3.223,0.469,3.096,2.2475,0.1,-4.4361,wall_following
2026-07-09 11:45:33.136,pillar_wall_good,pill_good_01,positive,-0.1736,-0.0766,0.2682,-0.0051,2.412,3.22,0.478,3.097,2.2473,0.1,-4.4423,wall_following
2026-07-09 11:45:33.237,pillar_wall_good,pill_good_01,positive,0.1417,-0.0479,0.0287,-0.0043,2.434,3.199,0.473,3.088,2.247,0.1,-4.4483,wall_following
2026-07-09 11:45:33.336,pillar_wall_good,pill_good_01,positive,0.1012,0.0096,0.5556,-0.0066,2.436,3.178,0.468,3.093,2.2468,0.1,-4.4539,wall_following
2026-07-09 11:45:33.436,pillar_wall_good,pill_good_01,positive,0.1758,0.0862,0.0671,-0.0058,2.449,3.179,0.474,3.089,2.2466,0.1,-4.4598,wall_following
2026-07-09 11:45:33.536,pillar_wall_good,pill_good_01,positive,0.0107,-0.2491,0.2778,-0.0068,2.44,3.213,0.474,3.096,2.2465,0.1,-4.4659,wall_following
2026-07-09 11:45:33.636,pillar_wall_good,pill_good_01,positive,-0.0916,0.0192,0.5556,-0.0059,2.449,3.219,0.475,3.089,2.2466,0.1,-4.4709,wall_following
2026-07-09 11:45:33.737,pillar_wall_good,pill_good_01,positive,-0.1012,0.1437,0.1533,-0.0048,2.432,3.209,0.479,3.102,2.2464,0.1,-4.4776,wall_following
2026-07-09 11:45:33.837,pillar_wall_good,pill_good_01,positive,-0.1119,-0.0287,-0.2012,-0.0043,2.463,3.198,0.471,3.099,2.2463,0.1,-4.4836,wall_following
2026-07-09 11:45:33.937,pillar_wall_good,pill_good_01,positive,-0.1949,0.0766,0.0958,-0.0072,2.466,3.187,0.465,3.086,2.246,0.1,-4.4898,wall_following
2026-07-09 11:45:34.036,pillar_wall_good,pill_good_01,positive,-0.0202,-0.1724,0.6227,-0.0044,2.513,3.192,0.467,3.08,2.2456,0.1,-4.4959,wall_following
2026-07-09 11:45:34.136,pillar_wall_good,pill_good_01,positive,-0.1033,-0.0958,0.0479,-0.007,2.523,3.187,0.477,3.071,2.2452,0.1,-4.5021,wall_following
2026-07-09 11:45:34.237,pillar_wall_good,pill_good_01,positive,0.0831,-0.0958,0.3928,-0.0068,2.551,3.191,0.475,3.068,2.2448,0.1,-4.5082,wall_following
2026-07-09 11:45:34.336,pillar_wall_good,pill_good_01,positive,0.0021,0.2299,0.5173,-0.0047,2.582,3.191,0.483,3.082,2.2444,0.1,-4.5144,wall_following
2026-07-09 11:45:34.436,pillar_wall_good,pill_good_01,positive,-0.0639,-0.1629,0.297,-0.0073,2.606,3.148,0.474,3.055,2.244,0.1,-4.5204,wall_following
2026-07-09 11:45:34.536,pillar_wall_good,pill_good_01,positive,-0.0192,-0.1437,0.0479,-0.0075,2.63,3.162,0.472,3.044,2.2435,0.1,-4.5271,wall_following
2026-07-09 11:45:34.636,pillar_wall_good,pill_good_01,positive,0.0245,-0.0671,0.4982,-0.0073,2.631,3.132,0.481,3.037,2.243,0.1,-4.5331,wall_following
2026-07-09 11:45:34.736,pillar_wall_good,pill_good_01,positive,-0.0117,0.1341,0.3449,-0.0073,2.612,3.135,0.472,3.012,2.2424,0.1,-4.5398,wall_following
2026-07-09 11:45:34.836,pillar_wall_good,pill_good_01,positive,-0.0341,0.1054,0.0096,-0.0077,2.624,3.11,0.469,3.036,2.2418,0.1,-4.5462,wall_following
2026-07-09 11:45:34.936,pillar_wall_good,pill_good_01,positive,0.0735,-0.0862,0.4215,-0.0077,2.603,3.091,0.476,3.02,2.2412,0.1,-4.5527,wall_following
2026-07-09 11:45:35.036,pillar_wall_good,pill_good_01,positive,0.1694,-0.2108,0.0383,-0.0045,2.58,3.056,0.473,3.021,2.2405,0.1,-4.5591,wall_following
2026-07-09 11:45:35.136,pillar_wall_good,pill_good_01,positive,-0.0117,0.2108,0.115,-0.0048,2.58,3.044,0.478,3.011,2.24,0.1,-4.5655,wall_following
2026-07-09 11:45:35.236,pillar_wall_good,pill_good_01,positive,-0.0511,0.115,0.1341,-0.0051,2.576,3.032,0.481,3.005,2.2394,0.1,-4.5719,wall_following
2026-07-09 11:45:35.336,pillar_wall_good,pill_good_01,positive,0.0234,-0.2203,0.3257,-0.0047,2.552,3.011,0.464,3.026,2.2388,0.1,-4.5784,wall_following
2026-07-09 11:45:35.436,pillar_wall_good,pill_good_01,positive,0.0383,-0.2012,0.0096,-0.0063,2.549,3.015,0.477,3.01,2.2382,0.1,-4.5849,wall_following
2026-07-09 11:45:35.536,pillar_wall_good,pill_good_01,positive,-0.0352,-0.2491,0.3066,-0.0042,2.53,2.988,0.471,2.974,2.2377,0.1,-4.5913,wall_following
2026-07-09 11:45:35.636,pillar_wall_good,pill_good_01,positive,-0.0277,-0.0479,0.4215,-0.004,2.522,2.996,0.474,2.999,2.2372,0.1,-4.5977,wall_following
2026-07-09 11:45:35.736,pillar_wall_good,pill_good_01,positive,0.114,-0.2012,0.297,-0.0065,2.513,2.976,0.475,2.966,2.2366,0.1,-4.6043,wall_following
2026-07-09 11:45:35.836,pillar_wall_good,pill_good_01,positive,-0.1257,0.0766,-0.0575,-0.0047,2.492,2.977,0.48,2.936,2.236,0.1,-4.6107,wall_following
2026-07-09 11:45:35.936,pillar_wall_good,pill_good_01,positive,0.1513,-0.115,-0.4024,-0.0065,2.488,2.959,0.484,2.886,2.2353,0.1,-4.6175,wall_following
2026-07-09 11:45:36.036,pillar_wall_good,pill_good_01,positive,-0.1268,0.1437,0.5652,-0.0068,2.48,2.96,0.472,2.809,2.2347,0.1,-4.624,wall_following
2026-07-09 11:45:36.136,pillar_wall_good,pill_good_01,positive,-0.0075,-0.1245,0.2778,-0.0069,2.473,2.958,0.472,2.746,2.234,0.1,-4.6303,wall_following
2026-07-09 11:45:36.236,pillar_wall_good,pill_good_01,positive,-0.0682,-0.0958,0.2491,-0.0068,2.454,2.981,0.476,2.681,2.2331,0.1,-4.6374,wall_following
2026-07-09 11:45:36.336,pillar_wall_good,pill_good_01,positive,0.1395,-0.1629,0.0287,-0.0053,2.447,2.968,0.491,2.623,2.2322,0.1,-4.6442,wall_following
2026-07-09 11:45:36.436,pillar_wall_good,pill_good_01,positive,0.032,-0.182,0.4119,-0.0063,2.437,2.989,0.495,2.58,2.2314,0.1,-4.6509,wall_following
2026-07-09 11:45:36.536,pillar_wall_good,pill_good_01,positive,0.2663,0.0,-0.1629,-0.0039,2.424,2.982,0.491,2.497,2.2307,0.1,-4.6573,wall_following
2026-07-09 11:45:36.636,pillar_wall_good,pill_good_01,positive,0.0682,0.0383,0.6035,-0.0056,2.41,2.981,0.489,2.453,2.2304,0.1,-4.6635,wall_following
2026-07-09 11:45:36.736,pillar_wall_good,pill_good_01,positive,0.0309,0.1629,-0.0383,-0.0058,2.406,2.973,0.488,2.364,2.23,0.1,-4.6703,wall_following
2026-07-09 11:45:36.836,pillar_wall_good,pill_good_01,positive,-0.0671,-0.0096,0.4694,-0.0039,2.397,2.974,0.482,2.275,2.2295,0.1,-4.6764,wall_following
2026-07-09 11:45:36.936,pillar_wall_good,pill_good_01,positive,-0.1214,0.2778,0.0287,-0.0064,2.381,2.976,0.483,2.064,2.2291,0.1,-4.6833,wall_following
2026-07-09 11:45:37.036,pillar_wall_good,pill_good_01,positive,0.0565,-0.1245,0.2203,-0.0061,2.379,2.975,0.483,1.776,2.2285,0.1,-4.69,wall_following
2026-07-09 11:45:37.136,pillar_wall_good,pill_good_01,positive,-0.1129,-0.1724,0.3736,-0.0043,2.367,2.982,0.487,1.774,2.228,0.1,-4.6962,wall_following
2026-07-09 11:45:37.236,pillar_wall_good,pill_good_01,positive,-0.0831,-0.0766,0.0192,-0.007,2.353,2.979,0.489,1.738,2.2274,0.1,-4.703,wall_following
2026-07-09 11:45:37.336,pillar_wall_good,pill_good_01,positive,0.065,-0.182,-0.2682,-0.006,2.343,2.981,0.482,1.757,2.2266,0.1,-4.71,wall_following
2026-07-09 11:45:37.436,pillar_wall_good,pill_good_01,positive,0.0085,0.1341,0.2778,-0.0043,2.334,2.977,0.489,1.753,2.226,0.1,-4.7166,wall_following
2026-07-09 11:45:37.536,pillar_wall_good,pill_good_01,positive,0.0959,-0.182,0.4886,-0.0068,2.319,2.972,0.486,1.768,2.2253,0.1,-4.7235,wall_following
2026-07-09 11:45:37.636,pillar_wall_good,pill_good_01,positive,0.1108,-0.0383,0.5173,-0.006,2.313,2.974,0.484,1.77,2.2246,0.1,-4.7302,wall_following
2026-07-09 11:45:37.736,pillar_wall_good,pill_good_01,positive,-0.0724,0.1533,1.2933,-0.007,2.305,2.973,0.482,1.763,2.224,0.1,-4.7366,wall_following
2026-07-09 11:45:37.836,pillar_wall_good,pill_good_01,positive,-0.0192,0.115,0.8814,-0.0044,2.291,2.978,0.477,1.771,2.2233,0.1,-4.7436,wall_following
2026-07-09 11:45:37.936,pillar_wall_good,pill_good_01,positive,-0.0043,0.0958,0.3353,-0.0039,2.285,2.983,0.483,1.771,2.2226,0.1,-4.7504,wall_following
2026-07-09 11:45:38.036,pillar_wall_good,pill_good_01,positive,-0.1257,0.0383,0.6419,-0.0061,2.265,2.987,0.484,1.765,2.2218,0.1,-4.757,wall_following
2026-07-09 11:45:38.136,pillar_wall_good,pill_good_01,positive,0.1001,-0.0096,-0.2682,-0.0046,2.261,2.976,0.479,1.77,2.2211,0.1,-4.7637,wall_following
2026-07-09 11:45:38.236,pillar_wall_good,pill_good_01,positive,0.0362,-0.182,0.2299,-0.0064,2.25,2.973,0.488,1.768,2.2203,0.1,-4.7709,wall_following
2026-07-09 11:45:38.336,pillar_wall_good,pill_good_01,positive,-0.0714,-0.0479,0.2587,-0.0058,2.236,2.975,0.47,1.775,2.2196,0.1,-4.7777,wall_following
2026-07-09 11:45:38.436,pillar_wall_good,pill_good_01,positive,0.1811,-0.1916,0.9772,-0.004,2.232,2.983,0.484,1.778,2.2189,0.1,-4.7845,wall_following
2026-07-09 11:45:38.536,pillar_wall_good,pill_good_01,positive,2.6877,0.4982,-1.2837,-0.0038,2.22,2.982,0.483,1.772,2.2182,0.1,-4.7913,wall_following
2026-07-09 11:45:38.636,pillar_wall_good,pill_good_01,positive,-0.0543,-0.0096,0.8335,-0.0039,2.208,2.986,0.469,1.779,2.2176,0.1,-4.7982,wall_following
2026-07-09 11:45:38.736,pillar_wall_good,pill_good_01,positive,-0.2439,-0.1245,0.6993,-0.0067,2.202,2.978,0.471,1.776,2.2169,0.1,-4.8048,wall_following
2026-07-09 11:45:38.836,pillar_wall_good,pill_good_01,positive,0.0895,0.0383,0.2108,-0.0069,2.185,2.977,0.476,1.785,2.2159,0.1,-4.8121,wall_following
2026-07-09 11:45:38.936,pillar_wall_good,pill_good_01,positive,0.0415,-0.1724,0.5556,-0.0066,2.186,2.963,0.485,1.773,2.215,0.1,-4.8192,wall_following
2026-07-09 11:45:39.036,pillar_wall_good,pill_good_01,positive,0.0,0.0958,0.3449,-0.0044,2.19,2.965,0.477,1.783,2.2139,0.1,-4.8261,wall_following
2026-07-09 11:45:39.136,pillar_wall_good,pill_good_01,positive,0.0565,0.2108,0.5269,-0.0042,2.173,2.955,0.479,1.787,2.2129,0.1,-4.8332,wall_following
2026-07-09 11:45:39.236,pillar_wall_good,pill_good_01,positive,-0.1129,-0.364,0.479,-0.0047,2.174,2.938,0.479,1.793,2.2119,0.1,-4.8403,wall_following
2026-07-09 11:45:39.336,pillar_wall_good,pill_good_01,positive,0.1087,-0.3257,-0.1245,-0.0071,2.179,2.947,0.49,1.788,2.2108,0.1,-4.8471,wall_following
2026-07-09 11:45:39.436,pillar_wall_good,pill_good_01,positive,-0.0352,-0.0479,0.5365,-0.0045,2.184,2.933,0.481,1.787,2.2098,0.1,-4.8541,wall_following
2026-07-09 11:45:39.536,pillar_wall_good,pill_good_01,positive,0.1182,-0.297,0.3449,-0.0045,2.199,2.93,0.481,1.786,2.2088,0.1,-4.8613,wall_following
2026-07-09 11:45:39.636,pillar_wall_good,pill_good_01,positive,-0.0053,-0.1629,0.2108,-0.0037,2.212,2.929,0.479,1.784,2.2079,0.1,-4.8686,wall_following
2026-07-09 11:45:39.736,pillar_wall_good,pill_good_01,positive,-0.0362,-0.0192,0.3449,-0.0059,2.224,2.93,0.479,1.776,2.2069,0.1,-4.8758,wall_following
2026-07-09 11:45:39.836,pillar_wall_good,pill_good_01,positive,-0.1214,-0.3066,0.3736,-0.0067,2.242,2.93,0.471,1.791,2.2057,0.1,-4.883,wall_following
2026-07-09 11:45:39.936,pillar_wall_good,pill_good_01,positive,0.1577,-0.0671,0.0479,-0.0042,2.26,2.914,0.474,1.776,2.2045,0.1,-4.8901,wall_following
2026-07-09 11:45:40.036,pillar_wall_good,pill_good_01,positive,-0.1587,-0.0862,0.7185,-0.0043,2.253,2.91,0.484,1.775,2.2034,0.1,-4.8969,wall_following
2026-07-09 11:45:40.136,pillar_wall_good,pill_good_01,positive,2.6877,0.4982,-1.2837,-0.0068,2.278,2.921,0.478,1.781,2.2021,0.1,-4.9046,wall_following
2026-07-09 11:45:40.236,pillar_wall_good,pill_good_01,positive,-0.0117,-0.182,0.1341,-0.0067,2.27,2.927,0.478,1.788,2.201,0.1,-4.9113,wall_following
2026-07-09 11:45:40.336,pillar_wall_good,pill_good_01,positive,-0.0916,-0.2682,0.2108,-0.0043,2.281,2.921,0.483,1.785,2.1997,0.1,-4.9189,wall_following
2026-07-09 11:45:40.436,pillar_wall_good,pill_good_01,positive,0.0842,-0.1437,0.1916,-0.004,2.297,2.915,0.478,1.773,2.1983,0.1,-4.9262,wall_following
2026-07-09 11:45:40.536,pillar_wall_good,pill_good_01,positive,-0.0394,-0.2395,0.4311,-0.0056,2.284,2.914,0.475,1.783,2.1971,0.1,-4.933,wall_following
2026-07-09 11:45:40.636,pillar_wall_good,pill_good_01,positive,-0.0671,0.3161,0.2108,-0.0057,2.303,2.912,0.49,1.779,2.1958,0.1,-4.9406,wall_following
2026-07-09 11:45:40.736,pillar_wall_good,pill_good_01,positive,2.6877,0.4982,-1.2837,-0.004,2.314,2.929,0.483,1.782,2.1945,0.1,-4.9479,wall_following
2026-07-09 11:45:40.836,pillar_wall_good,pill_good_01,positive,0.0479,-0.1533,0.4311,-0.0055,2.331,2.926,0.486,1.78,2.1933,0.1,-4.9549,wall_following
2026-07-09 11:45:40.936,pillar_wall_good,pill_good_01,positive,0.0064,-0.1916,0.0287,-0.0061,2.345,2.931,0.486,1.781,2.192,0.1,-4.9623,wall_following
2026-07-09 11:45:41.036,pillar_wall_good,pill_good_01,positive,-0.0426,-0.2778,0.2395,-0.0058,2.358,2.93,0.478,1.781,2.1907,0.1,-4.9692,wall_following
2026-07-09 11:45:41.136,pillar_wall_good,pill_good_01,positive,0.0959,-0.2395,0.0,-0.0064,2.381,2.942,0.492,1.764,2.1894,0.1,-4.977,wall_following
2026-07-09 11:45:41.236,pillar_wall_good,pill_good_01,positive,-0.0565,-0.2012,0.3736,-0.0062,2.385,2.945,0.482,1.781,2.1881,0.1,-4.9842,wall_following
2026-07-09 11:45:41.336,pillar_wall_good,pill_good_01,positive,0.0511,-0.2203,0.182,-0.0075,2.381,2.947,0.485,1.774,2.1868,0.1,-4.9915,wall_following
2026-07-09 11:45:41.436,pillar_wall_good,pill_good_01,positive,-0.0916,-0.3066,0.4982,-0.0075,2.381,2.959,0.484,1.776,2.1853,0.1,-4.999,wall_following
2026-07-09 11:45:41.536,pillar_wall_good,pill_good_01,positive,-0.0085,-0.2012,-0.3545,-0.0044,2.402,2.939,0.484,1.774,2.1837,0.1,-5.0066,wall_following
2026-07-09 11:45:41.636,pillar_wall_good,pill_good_01,positive,0.1907,-0.0192,0.2491,-0.0057,2.419,2.955,0.487,1.785,2.1822,0.1,-5.0141,wall_following
2026-07-09 11:45:41.736,pillar_wall_good,pill_good_01,positive,0.0437,-0.1245,0.7377,-0.0032,2.433,2.943,0.487,1.784,2.1808,0.1,-5.0208,wall_following
2026-07-09 11:45:41.836,pillar_wall_good,pill_good_01,positive,0.0426,-0.1916,0.3257,-0.0057,2.45,2.955,0.48,1.792,2.1793,0.1,-5.0284,wall_following
2026-07-09 11:45:41.936,pillar_wall_good,pill_good_01,positive,-0.0607,-0.3257,0.843,-0.0068,2.528,2.965,0.48,1.792,2.1779,0.1,-5.0359,wall_following
2026-07-09 11:45:42.036,pillar_wall_good,pill_good_01,positive,0.017,-0.2587,0.3449,-0.0067,2.628,2.957,0.49,1.786,2.1763,0.1,-5.0434,wall_following
2026-07-09 11:45:42.136,pillar_wall_good,pill_good_01,positive,-0.033,-0.1916,0.2395,-0.0063,2.703,2.961,0.483,1.782,2.1749,0.1,-5.0504,wall_following
2026-07-09 11:45:42.236,pillar_wall_good,pill_good_01,positive,0.1204,-0.1437,-0.0575,-0.0068,3.143,2.96,0.486,1.788,2.1733,0.1,-5.0581,wall_following
2026-07-09 11:45:42.336,pillar_wall_good,pill_good_01,positive,0.1619,0.0958,-0.115,-0.0038,3.19,2.959,0.483,1.786,2.1718,0.1,-5.0653,wall_following
2026-07-09 11:45:42.436,pillar_wall_good,pill_good_01,positive,0.0107,-0.0958,0.3928,-0.0043,3.194,2.974,0.494,1.783,2.1705,0.1,-5.0726,wall_following
2026-07-09 11:45:42.536,pillar_wall_good,pill_good_01,positive,0.0522,-0.2299,0.2012,-0.0043,3.162,2.968,0.485,1.78,2.1691,0.1,-5.0801,wall_following
2026-07-09 11:45:42.636,pillar_wall_good,pill_good_01,positive,-0.0032,-0.2778,0.1245,-0.0043,3.172,2.971,0.484,1.784,2.1677,0.1,-5.0875,wall_following
2026-07-09 11:45:42.736,pillar_wall_good,pill_good_01,positive,2.6877,0.4982,-1.2837,-0.006,3.162,2.983,0.486,1.773,2.1663,0.1,-5.0949,wall_following
2026-07-09 11:45:42.836,pillar_wall_good,pill_good_01,positive,2.6877,0.4982,-1.2837,-0.0052,3.16,2.976,0.485,1.794,2.165,0.1,-5.1022,wall_following
2026-07-09 11:45:42.936,pillar_wall_good,pill_good_01,positive,-0.0788,-0.1629,0.5461,-0.0069,3.159,2.973,0.49,1.771,2.1635,0.1,-5.1097,wall_following
