timestamp,scenario,run_id,example_type,imu_angular_z,odom_angular_z,imu_accel_x,imu_accel_y,lidar_front,lidar_left,lidar_front_right,distance_travelled,cmd_linear_x,lidar_right,pos_x,action_label
2026-07-09 11:59:55.364,pillar_wall_good,pill_good_04,positive,-0.0543,-0.0051,0.1341,0.1916,6.054,0.495,2.651,2.3881,0.1,1.761,-5.4875,wall_following
2026-07-09 11:59:55.464,pillar_wall_good,pill_good_04,positive,0.0479,-0.0044,0.1341,0.0575,5.964,0.501,2.64,2.3872,0.1,1.753,-5.495,wall_following
2026-07-09 11:59:55.564,pillar_wall_good,pill_good_04,positive,-0.0479,-0.0038,0.2778,0.5173,5.937,0.499,2.65,2.3863,0.1,1.764,-5.5024,wall_following
2026-07-09 11:59:55.664,pillar_wall_good,pill_good_04,positive,-0.0245,-0.0038,-0.1533,0.0671,5.895,0.496,2.629,2.3853,0.1,1.752,-5.51,wall_following
2026-07-09 11:59:55.764,pillar_wall_good,pill_good_04,positive,0.0629,-0.0034,-0.3066,0.3545,5.834,0.499,2.616,2.3842,0.1,1.762,-5.5174,wall_following
2026-07-09 11:59:55.864,pillar_wall_good,pill_good_04,positive,-0.0107,-0.0038,-0.115,0.2874,5.773,0.495,2.625,2.3833,0.1,1.761,-5.5248,wall_following
2026-07-09 11:59:55.964,pillar_wall_good,pill_good_04,positive,0.0703,-0.0051,-0.1533,0.3832,5.735,0.5,2.625,2.3823,0.0,1.758,-5.5324,idle
2026-07-09 11:59:56.064,pillar_wall_good,pill_good_04,positive,-0.0447,-0.0019,-0.115,0.9388,5.69,0.502,2.615,2.3815,0.0,1.759,-5.5382,idle
2026-07-09 11:59:56.164,pillar_wall_good,pill_good_04,positive,-0.0138,0.0002,-0.0383,0.9772,5.642,0.501,2.621,2.3814,0.0,1.763,-5.54,idle
2026-07-09 11:59:56.264,pillar_wall_good,pill_good_04,positive,2.6877,-0.0,0.4982,-1.2837,5.664,0.487,2.612,2.3815,0.0,1.758,-5.5389,idle
2026-07-09 11:59:56.364,pillar_wall_good,pill_good_04,positive,0.0597,-0.0001,-0.0575,0.594,5.686,0.496,2.612,2.3815,0.0,1.769,-5.5387,idle
2026-07-09 11:59:56.464,pillar_wall_good,pill_good_04,positive,0.0415,-0.0001,-0.1341,0.3928,5.693,0.5,2.617,2.3815,0.0,1.761,-5.5391,idle
2026-07-09 11:59:56.564,pillar_wall_good,pill_good_04,positive,-0.0266,0.0002,-0.0575,0.2778,5.679,0.502,2.621,2.3815,0.0,1.758,-5.539,idle
2026-07-09 11:59:56.664,pillar_wall_good,pill_good_04,positive,-0.0352,-0.0001,-0.1916,0.1245,5.699,0.497,2.617,2.3815,0.0,1.761,-5.539,idle
2026-07-09 11:59:56.764,pillar_wall_good,pill_good_04,positive,0.0256,0.0,-0.182,0.364,5.685,0.501,2.615,2.3815,0.0,1.77,-5.539,idle
2026-07-09 11:59:56.864,pillar_wall_good,pill_good_04,positive,-0.0021,-0.0,-0.1054,0.661,5.66,0.493,2.621,2.3815,0.0,1.766,-5.539,idle
2026-07-09 11:59:56.964,pillar_wall_good,pill_good_04,positive,0.0053,0.0,-0.1916,0.3353,5.677,0.5,2.608,2.3815,0.0,1.763,-5.539,idle
2026-07-09 11:59:57.064,pillar_wall_good,pill_good_04,positive,0.0032,0.0,-0.0862,0.2203,5.687,0.498,2.611,2.3815,0.0,1.764,-5.539,idle
2026-07-09 11:59:57.164,pillar_wall_good,pill_good_04,positive,0.0075,0.0,-0.0671,0.2778,5.662,0.495,2.61,2.3815,0.0,1.761,-5.539,idle
2026-07-09 11:59:57.264,pillar_wall_good,pill_good_04,positive,-0.0181,-0.0,-0.2491,0.2778,5.688,0.501,2.618,2.3815,0.0,1.765,-5.539,idle
2026-07-09 11:59:57.364,pillar_wall_good,pill_good_04,positive,0.0032,-0.0,-0.1054,0.1916,5.698,0.503,2.624,2.3815,0.0,1.759,-5.539,idle
2026-07-09 11:59:57.464,pillar_wall_good,pill_good_04,positive,0.032,0.0,-0.1629,0.5365,5.682,0.491,2.618,2.3815,0.0,1.752,-5.539,idle
2026-07-09 11:59:57.564,pillar_wall_good,pill_good_04,positive,0.0256,-0.0,-0.0766,0.4119,5.686,0.495,2.609,2.3815,0.0,1.765,-5.539,idle
2026-07-09 11:59:57.664,pillar_wall_good,pill_good_04,positive,0.0213,0.0,-0.1341,0.2587,5.685,0.5,2.611,2.3815,0.0,1.767,-5.539,idle
2026-07-09 11:59:57.765,pillar_wall_good,pill_good_04,positive,-0.049,0.0,-0.2203,0.3928,5.679,0.496,2.627,2.3815,0.0,1.761,-5.539,idle
2026-07-09 11:59:57.864,pillar_wall_good,pill_good_04,positive,0.0011,0.0,-0.1629,0.5844,5.685,0.491,2.619,2.3815,0.0,1.754,-5.539,idle
2026-07-09 11:59:57.964,pillar_wall_good,pill_good_04,positive,2.6877,-0.0,0.4982,-1.2837,5.684,0.495,2.606,2.3815,0.0,1.759,-5.539,idle
2026-07-09 11:59:58.064,pillar_wall_good,pill_good_04,positive,-0.0511,0.0,0.0,0.3736,5.686,0.486,2.611,2.3815,0.0,1.756,-5.539,idle
2026-07-09 11:59:58.164,pillar_wall_good,pill_good_04,positive,-0.0021,0.0,-0.0192,0.2778,5.685,0.504,2.62,2.3815,0.0,1.768,-5.539,idle
2026-07-09 11:59:58.264,pillar_wall_good,pill_good_04,positive,0.1055,0.0,-0.0287,0.8143,5.667,0.494,2.621,2.3815,0.0,1.757,-5.539,idle
2026-07-09 11:59:58.364,pillar_wall_good,pill_good_04,positive,0.0117,-0.0,-0.1245,0.5652,5.648,0.504,2.61,2.3815,0.0,1.762,-5.539,idle
2026-07-09 11:59:58.464,pillar_wall_good,pill_good_04,positive,0.0277,0.0,-0.115,0.4598,5.679,0.498,2.607,2.3815,0.0,1.758,-5.539,idle
2026-07-09 11:59:58.565,pillar_wall_good,pill_good_04,positive,-0.0181,0.0,0.0766,0.0862,5.699,0.501,2.618,2.3815,0.0,1.768,-5.539,idle
2026-07-09 11:59:58.664,pillar_wall_good,pill_good_04,positive,0.0362,0.0,-0.1437,0.3257,5.672,0.5,2.613,2.3815,0.0,1.767,-5.539,idle
2026-07-09 11:59:58.764,pillar_wall_good,pill_good_04,positive,-0.0096,0.0,-0.1341,0.5173,5.653,0.498,2.616,2.3815,0.0,1.759,-5.539,idle
2026-07-09 11:59:58.864,pillar_wall_good,pill_good_04,positive,0.0128,0.0,-0.1629,0.4503,5.668,0.5,2.611,2.3815,0.0,1.762,-5.539,idle
2026-07-09 11:59:58.964,pillar_wall_good,pill_good_04,positive,-0.0565,-0.0,-0.1437,0.2587,5.688,0.509,2.615,2.3815,0.0,1.757,-5.539,idle
2026-07-09 11:59:59.064,pillar_wall_good,pill_good_04,positive,0.017,0.0,-0.182,0.6706,5.663,0.497,2.609,2.3815,0.0,1.756,-5.539,idle
2026-07-09 11:59:59.164,pillar_wall_good,pill_good_04,positive,0.0234,-0.0,-0.2778,0.6706,5.666,0.496,2.613,2.3815,0.0,1.764,-5.539,idle
2026-07-09 11:59:59.264,pillar_wall_good,pill_good_04,positive,0.0181,-0.0,-0.1341,-0.0862,5.698,0.5,2.624,2.3815,0.0,1.756,-5.539,idle
2026-07-09 11:59:59.364,pillar_wall_good,pill_good_04,positive,-0.0341,-0.0,0.0479,0.4119,5.67,0.499,2.625,2.3815,0.0,1.755,-5.539,idle
2026-07-09 11:59:59.464,pillar_wall_good,pill_good_04,positive,-0.0639,-0.0,-0.2203,0.1533,5.682,0.494,2.619,2.3815,0.0,1.757,-5.539,idle
2026-07-09 11:59:59.564,pillar_wall_good,pill_good_04,positive,-0.0383,0.0,-0.1054,0.3449,5.654,0.507,2.62,2.3815,0.0,1.768,-5.539,idle
2026-07-09 11:59:59.664,pillar_wall_good,pill_good_04,positive,0.0575,0.0,-0.1533,0.5748,5.664,0.496,2.62,2.3815,0.0,1.755,-5.539,idle
2026-07-09 11:59:59.764,pillar_wall_good,pill_good_04,positive,0.0128,0.0,-0.1533,0.6898,5.684,0.5,2.621,2.3815,0.0,1.754,-5.539,idle
2026-07-09 11:59:59.864,pillar_wall_good,pill_good_04,positive,-0.0863,0.0,-0.182,0.6227,5.65,0.491,2.617,2.3815,0.0,1.755,-5.539,idle
2026-07-09 11:59:59.964,pillar_wall_good,pill_good_04,positive,-0.0234,0.0,-0.115,-0.0671,5.708,0.509,2.603,2.3815,0.0,1.765,-5.539,idle
2026-07-09 12:00:00.064,pillar_wall_good,pill_good_04,positive,-0.049,0.0,-0.0862,0.2012,5.675,0.504,2.616,2.3815,0.0,1.757,-5.539,idle
2026-07-09 12:00:00.164,pillar_wall_good,pill_good_04,positive,-0.0405,0.0,-0.0862,0.3161,5.679,0.496,2.618,2.3815,0.0,1.75,-5.539,idle
2026-07-09 12:00:00.264,pillar_wall_good,pill_good_04,positive,-0.0107,-0.0,-0.0958,0.7472,5.679,0.493,2.61,2.3815,0.0,1.765,-5.539,idle
2026-07-09 12:00:00.364,pillar_wall_good,pill_good_04,positive,-0.017,0.0,-0.182,0.6419,5.698,0.499,2.615,2.3815,0.0,1.767,-5.539,idle
2026-07-09 12:00:00.464,pillar_wall_good,pill_good_04,positive,0.0352,-0.0,-0.1245,0.3066,5.675,0.508,2.615,2.3815,0.0,1.759,-5.539,idle
