timestamp,scenario,run_id,example_type,imu_angular_z,imu_accel_x,pos_x,imu_accel_y,lidar_right,pos_y,lidar_left,lidar_front_right,lidar_front,action_label
2026-07-04 14:04:55.335,plain_wall_good,pw_good_03,positive,0.0714,-0.0096,-0.286,0.3736,1.442,0.5809,1.225,3.271,65.533,approaching_wall
2026-07-04 14:04:55.435,plain_wall_good,pw_good_03,positive,-1.9484,-0.3545,-0.2859,3.2093,1.454,0.5812,1.212,3.279,65.533,approaching_wall
2026-07-04 14:04:55.535,plain_wall_good,pw_good_03,positive,-0.6061,-0.1629,-0.2829,-0.2874,1.391,0.5852,1.219,3.275,65.533,approaching_wall
2026-07-04 14:04:55.635,plain_wall_good,pw_good_03,positive,-0.5625,-0.0575,-0.2734,-0.6323,1.379,0.5945,1.204,3.286,65.533,approaching_wall
2026-07-04 14:04:55.735,plain_wall_good,pw_good_03,positive,0.2386,0.1341,-0.2593,-0.5173,1.332,0.6065,1.192,3.316,65.533,approaching_wall
2026-07-04 14:04:55.835,plain_wall_good,pw_good_03,positive,0.2791,0.1533,-0.2421,-0.5365,1.297,0.6214,1.165,3.343,65.533,approaching_wall
2026-07-04 14:04:55.935,plain_wall_good,pw_good_03,positive,0.2674,0.6035,-0.2229,-0.594,1.284,0.6402,1.151,3.39,65.533,approaching_wall
2026-07-04 14:04:56.035,plain_wall_good,pw_good_03,positive,0.1726,-0.4886,-0.202,0.6035,1.313,0.6633,1.115,3.436,65.533,approaching_wall
2026-07-04 14:04:56.135,plain_wall_good,pw_good_03,positive,0.1928,0.0096,-0.1823,0.2012,1.336,0.6872,1.089,3.488,65.533,approaching_wall
2026-07-04 14:04:56.235,plain_wall_good,pw_good_03,positive,0.0479,0.0479,-0.1633,0.1437,1.369,0.7117,1.058,3.528,65.533,approaching_wall
2026-07-04 14:04:56.335,plain_wall_good,pw_good_03,positive,0.0415,0.0671,-0.1443,0.5077,1.39,0.7369,1.041,3.585,65.533,approaching_wall
2026-07-04 14:04:56.436,plain_wall_good,pw_good_03,positive,0.0,0.115,-0.1254,1.073,1.434,0.7625,1.007,3.611,65.533,approaching_wall
2026-07-04 14:04:56.536,plain_wall_good,pw_good_03,positive,0.0021,0.182,-0.1061,-0.1533,1.475,0.789,0.972,3.633,65.533,approaching_wall
2026-07-04 14:04:56.635,plain_wall_good,pw_good_03,positive,0.0437,0.2587,-0.0886,-0.0383,1.494,0.8133,0.936,3.651,65.533,approaching_wall
2026-07-04 14:04:56.735,plain_wall_good,pw_good_03,positive,0.0107,-0.1437,-0.0691,-0.1533,1.513,0.8403,0.906,3.646,65.533,approaching_wall
2026-07-04 14:04:56.836,plain_wall_good,pw_good_03,positive,0.0565,0.0862,-0.0509,0.9293,1.541,0.8658,0.882,7.36,65.533,approaching_wall
2026-07-04 14:04:56.935,plain_wall_good,pw_good_03,positive,0.0447,-0.2395,-0.0334,0.479,1.59,0.8903,0.853,7.362,65.533,approaching_wall
2026-07-04 14:04:57.035,plain_wall_good,pw_good_03,positive,0.0245,0.0575,-0.015,0.0575,1.617,0.9161,0.818,7.465,65.533,approaching_wall
2026-07-04 14:04:57.135,plain_wall_good,pw_good_03,positive,0.0181,0.1341,0.0011,2.0118,1.637,0.9382,0.785,7.446,65.533,approaching_wall
2026-07-04 14:04:57.236,plain_wall_good,pw_good_03,positive,-0.147,-0.0383,0.016,0.8909,1.671,0.958,0.764,65.533,65.533,approaching_wall
2026-07-04 14:04:57.335,plain_wall_good,pw_good_03,positive,-0.1257,-0.0192,0.0298,0.0096,1.695,0.9752,0.738,65.533,65.533,approaching_wall
2026-07-04 14:04:57.435,plain_wall_good,pw_good_03,positive,-0.0639,-0.0383,0.0449,0.3353,1.73,0.9933,0.72,65.533,65.533,approaching_wall
2026-07-04 14:04:57.535,plain_wall_good,pw_good_03,positive,-0.1577,0.0287,0.0577,1.3316,1.786,1.0076,0.696,65.533,5.776,approaching_wall
2026-07-04 14:04:57.635,plain_wall_good,pw_good_03,positive,-0.3281,0.0096,0.0702,0.6035,1.81,1.0207,0.686,7.705,5.767,approaching_wall
2026-07-04 14:04:57.735,plain_wall_good,pw_good_03,positive,-0.1566,0.0096,0.0827,0.6323,1.869,1.0325,0.662,7.742,5.853,approaching_wall
2026-07-04 14:04:57.835,plain_wall_good,pw_good_03,positive,-0.2567,0.0766,0.0959,0.7664,2.429,1.0442,0.65,7.802,5.784,approaching_wall
2026-07-04 14:04:57.935,plain_wall_good,pw_good_03,positive,-0.115,-0.0671,0.1073,0.2587,2.482,1.0537,0.633,7.78,5.749,wall_following
2026-07-04 14:04:58.035,plain_wall_good,pw_good_03,positive,-0.1587,0.0575,0.1194,0.843,2.545,1.0632,0.622,7.844,65.533,wall_following
2026-07-04 14:04:58.135,plain_wall_good,pw_good_03,positive,-0.277,-0.0575,0.1304,0.3832,2.668,1.0712,0.614,7.842,65.533,wall_following
2026-07-04 14:04:58.235,plain_wall_good,pw_good_03,positive,-0.2099,-0.0766,0.1409,0.2682,2.995,1.0782,0.604,7.835,65.533,wall_following
2026-07-04 14:04:58.335,plain_wall_good,pw_good_03,positive,-0.2855,-0.1916,0.1515,-0.3161,3.009,1.0848,0.589,7.871,65.533,wall_following
2026-07-04 14:04:58.435,plain_wall_good,pw_good_03,positive,-0.1321,0.115,0.1627,1.0442,3.023,1.0911,0.585,7.836,65.533,wall_following
2026-07-04 14:04:58.536,plain_wall_good,pw_good_03,positive,-0.1683,0.0192,0.1723,0.2587,3.032,1.0962,0.575,7.825,65.533,wall_following
2026-07-04 14:04:58.635,plain_wall_good,pw_good_03,positive,-0.2802,-0.0383,0.1828,0.3066,3.044,1.1011,0.572,65.533,65.533,wall_following
2026-07-04 14:04:58.735,plain_wall_good,pw_good_03,positive,-0.0437,-0.1629,0.1929,0.5269,3.047,1.1055,0.556,65.533,5.71,wall_following
2026-07-04 14:04:58.835,plain_wall_good,pw_good_03,positive,-0.212,-0.0862,0.2024,0.5269,3.055,1.1093,0.563,65.533,5.695,wall_following
2026-07-04 14:04:58.936,plain_wall_good,pw_good_03,positive,-0.1854,-0.2299,0.2122,0.182,3.067,1.1128,0.55,65.533,5.708,wall_following
2026-07-04 14:04:59.035,plain_wall_good,pw_good_03,positive,-0.2567,0.0575,0.2213,1.0538,3.064,1.1156,0.546,7.986,5.694,wall_following
2026-07-04 14:04:59.135,plain_wall_good,pw_good_03,positive,-0.2088,-0.0479,0.2305,0.4694,3.081,1.1181,0.538,7.991,5.635,wall_following
2026-07-04 14:04:59.235,plain_wall_good,pw_good_03,positive,-0.1459,0.0479,0.2399,0.8814,3.08,1.1202,0.536,7.964,5.683,wall_following
2026-07-04 14:04:59.335,plain_wall_good,pw_good_03,positive,-0.1683,-0.2682,0.2494,0.5269,3.086,1.1221,0.524,7.946,5.657,wall_following
2026-07-04 14:04:59.435,plain_wall_good,pw_good_03,positive,0.0405,-0.2395,0.2582,-0.1437,3.081,1.1233,0.528,7.895,5.661,wall_following
2026-07-04 14:04:59.536,plain_wall_good,pw_good_03,positive,-0.2162,-0.1533,0.2671,0.6706,3.09,1.1244,0.52,65.533,5.663,wall_following
2026-07-04 14:04:59.635,plain_wall_good,pw_good_03,positive,0.0202,-0.0766,0.2759,0.2395,3.096,1.1252,0.523,65.533,5.635,wall_following
2026-07-04 14:04:59.735,plain_wall_good,pw_good_03,positive,-0.1587,-0.182,0.2846,0.4982,3.097,1.1259,0.527,65.533,5.674,wall_following
2026-07-04 14:04:59.835,plain_wall_good,pw_good_03,positive,-0.2567,0.0192,0.2932,0.3832,3.099,1.1263,0.516,65.533,5.67,wall_following
2026-07-04 14:04:59.935,plain_wall_good,pw_good_03,positive,0.0117,-0.0958,0.3013,0.3832,3.106,1.1263,0.515,65.533,5.622,wall_following
2026-07-04 14:05:00.035,plain_wall_good,pw_good_03,positive,0.0149,-0.2012,0.3099,0.8335,3.099,1.1263,0.515,65.533,5.64,wall_following
2026-07-04 14:05:00.135,plain_wall_good,pw_good_03,positive,-0.0948,0.0,0.3185,1.0442,3.118,1.1262,0.505,65.533,5.677,wall_following
2026-07-04 14:05:00.235,plain_wall_good,pw_good_03,positive,-0.1491,-0.0287,0.327,0.7664,3.114,1.1259,0.507,65.533,5.644,wall_following
2026-07-04 14:05:00.335,plain_wall_good,pw_good_03,positive,-0.2067,-0.182,0.3351,0.8526,3.111,1.1253,0.501,65.533,5.688,wall_following
2026-07-04 14:05:00.435,plain_wall_good,pw_good_03,positive,-0.0234,-0.0192,0.3435,0.2682,3.116,1.1244,0.51,65.533,5.736,wall_following
2026-07-04 14:05:00.536,plain_wall_good,pw_good_03,positive,0.0053,-0.0671,0.3514,0.5748,3.111,1.1235,0.505,65.533,5.737,wall_following
2026-07-04 14:05:00.635,plain_wall_good,pw_good_03,positive,0.0213,-0.0575,0.3601,0.4215,3.121,1.1227,0.505,65.533,5.752,wall_following
2026-07-04 14:05:00.735,plain_wall_good,pw_good_03,positive,-0.0586,-0.2012,0.3684,0.3449,3.121,1.1219,0.511,65.533,5.774,wall_following
2026-07-04 14:05:00.835,plain_wall_good,pw_good_03,positive,-0.033,-0.1724,0.3765,0.5461,3.107,1.121,0.506,65.533,5.783,wall_following
2026-07-04 14:05:00.935,plain_wall_good,pw_good_03,positive,0.0309,0.1245,0.3847,0.6706,3.122,1.1201,0.508,65.533,5.789,wall_following
2026-07-04 14:05:01.035,plain_wall_good,pw_good_03,positive,0.0256,0.0862,0.3931,0.3353,3.124,1.1191,0.503,65.533,5.766,wall_following
2026-07-04 14:05:01.135,plain_wall_good,pw_good_03,positive,0.0234,0.0383,0.4012,0.1916,3.119,1.1183,0.5,65.533,5.779,wall_following
2026-07-04 14:05:01.235,plain_wall_good,pw_good_03,positive,0.0437,0.0096,0.4089,0.5461,3.116,1.1174,0.496,65.533,5.772,wall_following
2026-07-04 14:05:01.335,plain_wall_good,pw_good_03,positive,-0.1726,-0.0287,0.4176,0.6419,3.128,1.1164,0.5,65.533,5.782,wall_following
2026-07-04 14:05:01.435,plain_wall_good,pw_good_03,positive,-0.066,-0.0192,0.4257,0.5461,3.122,1.1152,0.497,65.533,5.801,wall_following
2026-07-04 14:05:01.535,plain_wall_good,pw_good_03,positive,-0.0234,-0.1916,0.4338,0.3066,3.111,1.114,0.504,65.533,5.82,wall_following
2026-07-04 14:05:01.635,plain_wall_good,pw_good_03,positive,0.0181,-0.2108,0.4419,0.6898,3.135,1.1128,0.496,65.533,5.859,wall_following
2026-07-04 14:05:01.735,plain_wall_good,pw_good_03,positive,-0.0341,-0.115,0.4495,0.8239,3.129,1.1115,0.498,65.533,5.906,wall_following
2026-07-04 14:05:01.835,plain_wall_good,pw_good_03,positive,0.0181,-0.0287,0.4575,0.661,3.122,1.1101,0.499,65.533,5.982,wall_following
2026-07-04 14:05:01.935,plain_wall_good,pw_good_03,positive,-0.049,-0.1054,0.4658,0.2778,3.128,1.1086,0.498,65.533,6.013,wall_following
2026-07-04 14:05:02.035,plain_wall_good,pw_good_03,positive,0.1119,-0.115,0.4739,0.297,3.134,1.1071,0.495,65.533,5.986,wall_following
2026-07-04 14:05:02.135,plain_wall_good,pw_good_03,positive,0.0053,-0.0671,0.4821,0.9197,3.13,1.1057,0.499,65.533,5.969,wall_following
2026-07-04 14:05:02.235,plain_wall_good,pw_good_03,positive,0.0629,-0.0766,0.491,0.4311,3.131,1.104,0.507,65.533,5.831,wall_following
2026-07-04 14:05:02.336,plain_wall_good,pw_good_03,positive,-0.1225,0.0,0.4999,0.8909,3.128,1.1019,0.501,2.787,5.71,wall_following
2026-07-04 14:05:02.435,plain_wall_good,pw_good_03,positive,-0.0671,-0.3066,0.5095,0.0671,3.133,1.0992,0.487,2.754,5.653,wall_following
2026-07-04 14:05:02.535,plain_wall_good,pw_good_03,positive,-0.0352,-0.0479,0.5188,0.2778,3.128,1.0962,0.487,2.791,5.702,wall_following
2026-07-04 14:05:02.635,plain_wall_good,pw_good_03,positive,0.0053,-0.1437,0.5284,0.0,3.133,1.0931,0.498,2.798,8.56,wall_following
2026-07-04 14:05:02.735,plain_wall_good,pw_good_03,positive,0.017,-0.1724,0.5384,0.1916,3.127,1.0896,0.493,2.718,5.599,wall_following
2026-07-04 14:05:02.835,plain_wall_good,pw_good_03,positive,-0.0479,-0.0287,0.5477,0.6131,3.117,1.0864,0.489,2.703,5.595,wall_following
2026-07-04 14:05:02.935,plain_wall_good,pw_good_03,positive,0.0096,-0.0958,0.5567,0.2395,3.125,1.0832,0.491,2.679,5.558,wall_following
2026-07-04 14:05:03.035,plain_wall_good,pw_good_03,positive,0.0298,-0.0862,0.5666,0.2299,3.135,1.0796,0.496,2.676,5.532,wall_following
2026-07-04 14:05:03.135,plain_wall_good,pw_good_03,positive,-0.0277,0.1533,0.5759,0.7856,3.129,1.0763,0.483,2.673,5.544,wall_following
2026-07-04 14:05:03.235,plain_wall_good,pw_good_03,positive,-0.0256,-0.1437,0.5854,1.0538,3.134,1.0729,0.491,2.634,5.52,wall_following
2026-07-04 14:05:03.335,plain_wall_good,pw_good_03,positive,0.0256,-0.2682,0.5943,0.4024,3.13,1.0696,0.496,2.638,5.489,wall_following
2026-07-04 14:05:03.435,plain_wall_good,pw_good_03,positive,-0.1278,-0.2012,0.6042,0.6035,3.135,1.0658,0.497,2.624,5.463,wall_following
2026-07-04 14:05:03.535,plain_wall_good,pw_good_03,positive,0.1736,-0.2778,0.6133,0.4503,3.14,1.0622,0.502,2.612,5.475,wall_following
2026-07-04 14:05:03.635,plain_wall_good,pw_good_03,positive,0.0149,-0.0479,0.6223,0.6993,3.135,1.0589,0.492,2.607,5.502,wall_following
2026-07-04 14:05:03.735,plain_wall_good,pw_good_03,positive,0.0352,-0.1437,0.6318,0.5173,3.134,1.0554,0.493,2.619,5.479,wall_following
2026-07-04 14:05:03.835,plain_wall_good,pw_good_03,positive,-0.0373,0.0383,0.6411,0.4886,3.13,1.052,0.487,2.616,5.463,wall_following
2026-07-04 14:05:03.935,plain_wall_good,pw_good_03,positive,-0.0458,-0.1054,0.651,0.6706,3.134,1.0483,0.493,2.613,5.454,wall_following
2026-07-04 14:05:04.035,plain_wall_good,pw_good_03,positive,-0.0565,-0.1054,0.6599,0.0383,3.125,1.045,0.495,2.625,5.442,wall_following
2026-07-04 14:05:04.135,plain_wall_good,pw_good_03,positive,0.0575,0.0575,0.6697,0.2778,3.131,1.0414,0.498,2.609,5.42,wall_following
2026-07-04 14:05:04.235,plain_wall_good,pw_good_03,positive,0.0245,-0.0575,0.6785,0.5461,3.128,1.0382,0.482,2.603,5.38,wall_following
2026-07-04 14:05:04.335,plain_wall_good,pw_good_03,positive,0.0735,0.0,0.688,0.7568,3.126,1.0349,0.497,2.605,6.579,wall_following
2026-07-04 14:05:04.435,plain_wall_good,pw_good_03,positive,-0.0543,-0.0671,0.6974,0.4982,3.138,1.0317,0.488,2.599,8.378,wall_following
2026-07-04 14:05:04.536,plain_wall_good,pw_good_03,positive,-0.0373,-0.1629,0.7068,0.5748,3.13,1.0287,0.497,2.596,8.371,wall_following
2026-07-04 14:05:04.635,plain_wall_good,pw_good_03,positive,-0.2045,-0.3066,0.7168,0.4503,3.13,1.0254,0.499,2.606,8.351,wall_following
2026-07-04 14:05:04.735,plain_wall_good,pw_good_03,positive,-0.1534,-0.2682,0.7259,0.0287,3.136,1.0222,0.499,2.607,6.614,wall_following
2026-07-04 14:05:04.836,plain_wall_good,pw_good_03,positive,-0.1332,0.0479,0.7358,0.4024,3.132,1.0187,0.498,2.602,8.352,wall_following
2026-07-04 14:05:04.935,plain_wall_good,pw_good_03,positive,0.1129,0.1054,0.7452,0.3545,3.132,1.0153,0.493,2.609,8.328,wall_following
2026-07-04 14:05:05.035,plain_wall_good,pw_good_03,positive,0.0011,-0.0862,0.7545,0.5173,3.132,1.0119,0.496,2.616,6.496,wall_following
2026-07-04 14:05:05.135,plain_wall_good,pw_good_03,positive,0.0053,-0.0862,0.7634,0.6227,3.133,1.0087,0.501,2.593,6.429,wall_following
2026-07-04 14:05:05.235,plain_wall_good,pw_good_03,positive,-0.0181,0.2491,0.7733,0.4694,3.137,1.0052,0.495,2.625,6.43,wall_following
2026-07-04 14:05:05.335,plain_wall_good,pw_good_03,positive,0.0128,-0.1341,0.7827,0.2874,3.137,1.0015,0.495,2.596,8.291,wall_following
2026-07-04 14:05:05.435,plain_wall_good,pw_good_03,positive,0.1119,-0.1437,0.7915,0.3449,3.127,0.9979,0.494,2.608,8.252,wall_following
2026-07-04 14:05:05.535,plain_wall_good,pw_good_03,positive,0.1864,0.0287,0.8007,0.3257,3.141,0.9944,0.495,2.599,6.433,wall_following
2026-07-04 14:05:05.635,plain_wall_good,pw_good_03,positive,-0.0479,-0.0862,0.8102,0.1245,3.128,0.991,0.496,2.606,6.414,wall_following
2026-07-04 14:05:05.735,plain_wall_good,pw_good_03,positive,0.0426,-0.2682,0.8196,0.5269,3.13,0.9877,0.494,2.602,8.237,wall_following
2026-07-04 14:05:05.835,plain_wall_good,pw_good_03,positive,0.1395,-0.1054,0.8295,0.5365,3.126,0.9842,0.487,2.6,8.247,wall_following
2026-07-04 14:05:05.935,plain_wall_good,pw_good_03,positive,0.0511,-0.2012,0.8389,0.5556,3.126,0.981,0.493,2.607,8.226,wall_following
2026-07-04 14:05:06.035,plain_wall_good,pw_good_03,positive,-0.1065,-0.2203,0.8479,-0.1724,3.127,0.9779,0.499,2.61,8.21,wall_following
2026-07-04 14:05:06.135,plain_wall_good,pw_good_03,positive,-0.0224,-0.182,0.8573,0.1629,3.13,0.9747,0.495,2.612,8.223,wall_following
2026-07-04 14:05:06.235,plain_wall_good,pw_good_03,positive,-0.1225,-0.1341,0.8668,0.5173,3.125,0.9712,0.49,2.608,8.192,wall_following
2026-07-04 14:05:06.335,plain_wall_good,pw_good_03,positive,0.0277,-0.0192,0.8761,-0.0958,3.132,0.9678,0.497,2.614,8.162,wall_following
2026-07-04 14:05:06.435,plain_wall_good,pw_good_03,positive,0.1236,0.0096,0.8855,0.8047,3.137,0.9644,0.495,2.609,6.485,wall_following
2026-07-04 14:05:06.535,plain_wall_good,pw_good_03,positive,-0.0064,-0.3066,0.8948,0.6898,3.134,0.9613,0.493,2.606,6.447,wall_following
2026-07-04 14:05:06.635,plain_wall_good,pw_good_03,positive,-0.0437,-0.3257,0.9044,0.479,3.142,0.9581,0.494,2.616,6.536,wall_following
2026-07-04 14:05:06.735,plain_wall_good,pw_good_03,positive,-0.0895,-0.2299,0.9139,0.5461,3.125,0.9547,0.491,2.605,8.124,wall_following
2026-07-04 14:05:06.835,plain_wall_good,pw_good_03,positive,-0.0479,-0.1437,0.9237,0.182,3.13,0.9511,0.489,2.615,6.556,wall_following
2026-07-04 14:05:06.935,plain_wall_good,pw_good_03,positive,0.0117,-0.1341,0.9326,0.776,3.134,0.9477,0.494,2.617,6.563,wall_following
2026-07-04 14:05:07.036,plain_wall_good,pw_good_03,positive,0.0479,0.0671,0.9422,0.3832,3.131,0.944,0.493,2.605,6.65,wall_following
2026-07-04 14:05:07.135,plain_wall_good,pw_good_03,positive,-0.0128,-0.1245,0.9512,0.0287,3.134,0.9407,0.502,2.621,6.63,wall_following
