timestamp,scenario,run_id,example_type,imu_angular_z,imu_accel_x,imu_accel_y,odom_angular_z,lidar_left,lidar_right,lidar_front,distance_travelled,cmd_linear_x,lidar_front_right,pos_x,action_label
2026-07-09 11:56:47.163,pillar_wall_good,pill_good_03,positive,-1.1888,-0.115,3.5063,0.0017,1.284,1.896,65.533,0.0002,0.1,3.428,-5.6859,approaching_wall
2026-07-09 11:56:47.264,pillar_wall_good,pill_good_03,positive,-0.8693,-0.3832,-0.9484,-0.0035,1.279,1.895,65.533,0.0023,0.1,3.423,-5.6851,approaching_wall
2026-07-09 11:56:47.363,pillar_wall_good,pill_good_03,positive,-0.4453,0.0479,-0.4886,0.0075,1.264,1.901,65.533,0.0119,0.1,2.862,-5.6801,approaching_wall
2026-07-09 11:56:47.464,pillar_wall_good,pill_good_03,positive,-0.294,-0.3545,-0.4694,0.0095,1.259,1.91,65.533,0.0195,0.1,2.572,-5.6758,approaching_wall
2026-07-09 11:56:47.564,pillar_wall_good,pill_good_03,positive,0.2812,-0.3257,-0.0096,0.0155,1.239,1.984,12.313,0.0409,0.1,2.476,-5.664,approaching_wall
2026-07-09 11:56:47.664,pillar_wall_good,pill_good_03,positive,0.4123,-0.2299,0.6706,0.0184,1.209,2.292,12.282,0.06,0.1,2.552,-5.6546,approaching_wall
2026-07-09 11:56:47.763,pillar_wall_good,pill_good_03,positive,0.2216,0.3161,-0.3161,0.0247,1.186,2.342,9.35,0.0822,0.1,3.58,-5.6453,approaching_wall
2026-07-09 11:56:47.863,pillar_wall_good,pill_good_03,positive,0.1417,-0.0575,0.6131,0.0184,1.153,2.379,9.249,0.106,0.1,2.377,-5.6368,approaching_wall
2026-07-09 11:56:47.963,pillar_wall_good,pill_good_03,positive,0.1672,0.115,0.776,0.022,1.122,2.41,7.867,0.1297,0.1,2.252,-5.6292,approaching_wall
2026-07-09 11:56:48.064,pillar_wall_good,pill_good_03,positive,0.1587,0.0192,0.2108,0.0199,1.084,2.436,7.843,0.1543,0.1,2.252,-5.6227,approaching_wall
2026-07-09 11:56:48.164,pillar_wall_good,pill_good_03,positive,0.0948,0.1437,1.7723,0.0214,1.055,2.473,7.832,0.1671,0.1,2.25,-5.6198,approaching_wall
2026-07-09 11:56:48.264,pillar_wall_good,pill_good_03,positive,0.1076,-0.3161,-1.1688,0.0236,1.016,2.5,7.816,0.201,0.1,2.247,-5.6133,approaching_wall
2026-07-09 11:56:48.363,pillar_wall_good,pill_good_03,positive,0.0128,-0.4503,0.3736,0.0176,0.99,2.522,7.802,0.2226,0.1,2.239,-5.6098,approaching_wall
2026-07-09 11:56:48.463,pillar_wall_good,pill_good_03,positive,-0.0224,-0.3161,0.1916,0.0166,0.946,2.565,7.793,0.2457,0.1,2.225,-5.6065,approaching_wall
2026-07-09 11:56:48.564,pillar_wall_good,pill_good_03,positive,0.0032,0.0096,1.1975,0.0255,0.92,2.598,7.806,0.2691,0.1,2.204,-5.6037,approaching_wall
2026-07-09 11:56:48.663,pillar_wall_good,pill_good_03,positive,-0.0064,-0.0287,0.4024,0.0148,0.88,2.623,65.533,0.2934,0.1,2.206,-5.6013,approaching_wall
2026-07-09 11:56:48.764,pillar_wall_good,pill_good_03,positive,0.0213,-0.1341,-1.3221,0.016,0.856,2.651,5.987,0.3165,0.1,2.222,-5.5996,approaching_wall
2026-07-09 11:56:48.863,pillar_wall_good,pill_good_03,positive,-0.0522,-0.0766,1.0251,0.0226,0.822,2.686,6.02,0.3399,0.1,2.257,-5.5983,approaching_wall
2026-07-09 11:56:48.964,pillar_wall_good,pill_good_03,positive,-0.1342,-0.0671,0.6514,0.0237,0.787,2.705,6.062,0.3617,0.1,2.314,-5.5976,approaching_wall
2026-07-09 11:56:49.064,pillar_wall_good,pill_good_03,positive,-0.016,-0.2395,0.5077,0.0098,0.764,2.751,5.999,0.3811,0.1,2.348,-5.5972,approaching_wall
2026-07-09 11:56:49.164,pillar_wall_good,pill_good_03,positive,0.0117,-0.4886,-0.0766,0.0154,0.752,2.777,5.976,0.3983,0.1,2.393,-5.5968,approaching_wall
2026-07-09 11:56:49.264,pillar_wall_good,pill_good_03,positive,-0.1033,-0.0766,0.0862,0.0181,0.721,2.791,5.983,0.4146,0.1,2.412,-5.5966,approaching_wall
2026-07-09 11:56:49.364,pillar_wall_good,pill_good_03,positive,-0.1662,0.4024,-0.0287,0.0142,0.706,2.818,6.06,0.4296,0.1,2.422,-5.5963,approaching_wall
2026-07-09 11:56:49.464,pillar_wall_good,pill_good_03,positive,-0.131,-0.0192,-0.2587,0.0123,0.685,2.828,6.05,0.4439,0.1,2.435,-5.5959,approaching_wall
2026-07-09 11:56:49.564,pillar_wall_good,pill_good_03,positive,-0.1342,-0.0192,0.0671,0.0109,0.655,2.84,6.074,0.4578,0.1,2.438,-5.5953,approaching_wall
2026-07-09 11:56:49.663,pillar_wall_good,pill_good_03,positive,2.6877,0.4982,-1.2837,0.0094,0.66,2.848,6.109,0.4701,0.1,2.428,-5.5945,approaching_wall
2026-07-09 11:56:49.764,pillar_wall_good,pill_good_03,positive,-0.2184,-0.1724,0.5365,0.0073,0.644,2.866,7.682,0.4811,0.1,2.418,-5.5932,wall_following
2026-07-09 11:56:49.864,pillar_wall_good,pill_good_03,positive,-0.3153,-0.1437,0.364,0.007,0.636,2.872,7.691,0.4921,0.1,2.411,-5.5914,wall_following
2026-07-09 11:56:49.963,pillar_wall_good,pill_good_03,positive,-0.2812,-0.1724,-0.0862,0.0042,0.619,2.871,7.699,0.5029,0.1,2.403,-5.5891,wall_following
2026-07-09 11:56:50.063,pillar_wall_good,pill_good_03,positive,-0.3366,-0.0575,0.4311,0.0038,0.607,2.894,7.707,0.5135,0.1,2.415,-5.5864,wall_following
2026-07-09 11:56:50.164,pillar_wall_good,pill_good_03,positive,-0.2024,-0.1245,0.3066,0.0043,0.607,2.914,7.68,0.5217,0.1,2.419,-5.5839,wall_following
2026-07-09 11:56:50.264,pillar_wall_good,pill_good_03,positive,-0.1193,0.0,0.2682,0.005,0.594,2.909,7.673,0.5317,0.1,2.441,-5.5805,wall_following
2026-07-09 11:56:50.364,pillar_wall_good,pill_good_03,positive,-0.3004,-0.1724,0.9293,0.0022,0.584,2.92,7.637,0.5427,0.1,2.469,-5.5762,wall_following
2026-07-09 11:56:50.464,pillar_wall_good,pill_good_03,positive,-0.196,0.0192,0.3736,0.0024,0.566,2.937,7.634,0.5509,0.1,2.467,-5.5726,wall_following
2026-07-09 11:56:50.564,pillar_wall_good,pill_good_03,positive,-0.1928,-0.1245,0.3833,0.0018,0.562,2.94,7.622,0.559,0.1,2.49,-5.5686,wall_following
2026-07-09 11:56:50.664,pillar_wall_good,pill_good_03,positive,-0.2567,-0.0958,0.3832,0.0013,0.561,2.949,7.592,0.5672,0.1,2.5,-5.5643,wall_following
2026-07-09 11:56:50.764,pillar_wall_good,pill_good_03,positive,-0.3569,-0.0192,0.0766,-0.0002,0.566,2.956,7.619,0.5755,0.1,2.513,-5.5593,wall_following
2026-07-09 11:56:50.864,pillar_wall_good,pill_good_03,positive,-0.1875,-0.1629,-0.3066,-0.0005,0.543,2.955,7.58,0.5823,0.1,2.505,-5.5547,wall_following
2026-07-09 11:56:50.964,pillar_wall_good,pill_good_03,positive,-0.1001,-0.2491,0.4215,-0.0,0.552,2.966,7.569,0.5893,0.1,2.516,-5.5496,wall_following
2026-07-09 11:56:51.063,pillar_wall_good,pill_good_03,positive,0.0011,-0.1437,0.0766,-0.0008,0.539,2.97,7.562,0.5969,0.1,2.523,-5.5438,wall_following
2026-07-09 11:56:51.163,pillar_wall_good,pill_good_03,positive,-0.1545,-0.0096,0.9005,-0.0014,0.537,2.977,7.558,0.6038,0.1,2.533,-5.5384,wall_following
2026-07-09 11:56:51.263,pillar_wall_good,pill_good_03,positive,-0.2013,-0.1533,0.4694,-0.0024,0.523,2.976,7.535,0.6105,0.1,2.521,-5.5329,wall_following
2026-07-09 11:56:51.364,pillar_wall_good,pill_good_03,positive,-0.2344,0.479,0.2108,-0.0022,0.535,2.985,7.535,0.6169,0.1,2.549,-5.5273,wall_following
2026-07-09 11:56:51.463,pillar_wall_good,pill_good_03,positive,-0.3324,-0.2587,0.8814,-0.0018,0.524,2.984,7.526,0.6231,0.1,5.445,-5.5216,wall_following
2026-07-09 11:56:51.563,pillar_wall_good,pill_good_03,positive,-0.1055,-0.1724,0.0575,-0.0029,0.516,2.983,7.509,0.6291,0.1,5.465,-5.5155,wall_following
2026-07-09 11:56:51.663,pillar_wall_good,pill_good_03,positive,-0.033,-0.3928,0.7568,-0.0037,0.523,2.998,7.504,0.635,0.1,5.442,-5.5093,wall_following
2026-07-09 11:56:51.764,pillar_wall_good,pill_good_03,positive,-0.2258,-0.3066,0.3449,-0.0025,0.514,2.993,7.497,0.6405,0.1,5.451,-5.5035,wall_following
2026-07-09 11:56:51.863,pillar_wall_good,pill_good_03,positive,-0.1001,-0.1533,0.3832,-0.0031,0.511,2.998,7.487,0.6466,0.1,5.419,-5.4968,wall_following
2026-07-09 11:56:51.964,pillar_wall_good,pill_good_03,positive,-0.0937,-0.2874,0.9676,-0.0023,0.519,2.997,7.483,0.6521,0.1,5.413,-5.4906,wall_following
2026-07-09 11:56:52.063,pillar_wall_good,pill_good_03,positive,-0.0373,-0.2395,-0.0862,-0.0022,0.504,2.99,7.469,0.6576,0.1,5.37,-5.4844,wall_following
2026-07-09 11:56:52.163,pillar_wall_good,pill_good_03,positive,-0.2376,-0.6419,0.5556,-0.0038,0.51,3.0,7.447,0.6635,0.1,5.379,-5.4776,wall_following
2026-07-09 11:56:52.263,pillar_wall_good,pill_good_03,positive,-0.0618,-0.0192,-0.0671,-0.0036,0.51,2.994,7.47,0.6691,0.1,5.366,-5.4712,wall_following
2026-07-09 11:56:52.363,pillar_wall_good,pill_good_03,positive,2.6877,0.4982,-1.2837,-0.0028,0.501,3.002,7.433,0.6744,0.1,5.35,-5.4647,wall_following
2026-07-09 11:56:52.464,pillar_wall_good,pill_good_03,positive,0.0501,-0.2778,0.2203,-0.0035,0.502,3.002,7.426,0.6797,0.1,5.323,-5.4584,wall_following
2026-07-09 11:56:52.564,pillar_wall_good,pill_good_03,positive,0.0884,0.182,0.7185,-0.0024,0.513,3.0,7.419,0.6855,0.1,5.343,-5.4515,wall_following
2026-07-09 11:56:52.664,pillar_wall_good,pill_good_03,positive,2.6877,0.4982,-1.2837,-0.0029,0.505,3.005,7.398,0.6911,0.1,5.319,-5.445,wall_following
2026-07-09 11:56:52.763,pillar_wall_good,pill_good_03,positive,-0.1321,-0.2203,0.9197,-0.0027,0.499,3.003,7.382,0.6968,0.1,5.297,-5.4384,wall_following
2026-07-09 11:56:52.864,pillar_wall_good,pill_good_03,positive,0.0298,0.0383,0.4119,-0.0035,0.507,3.005,7.377,0.7025,0.1,5.27,-5.4318,wall_following
2026-07-09 11:56:52.963,pillar_wall_good,pill_good_03,positive,-0.115,-0.1341,0.9484,-0.0042,0.506,3.005,7.37,0.7081,0.1,5.248,-5.4251,wall_following
2026-07-09 11:56:53.064,pillar_wall_good,pill_good_03,positive,-0.1651,-0.0671,0.4024,-0.0043,0.511,3.009,7.338,0.7132,0.1,5.228,-5.4189,wall_following
2026-07-09 11:56:53.163,pillar_wall_good,pill_good_03,positive,2.6877,0.4982,-1.2837,-0.0035,0.495,3.01,7.341,0.719,0.1,5.226,-5.4118,wall_following
2026-07-09 11:56:53.265,pillar_wall_good,pill_good_03,positive,-0.0724,-0.2108,0.1054,-0.0038,0.501,3.002,7.332,0.7242,0.1,5.178,-5.4055,wall_following
2026-07-09 11:56:53.363,pillar_wall_good,pill_good_03,positive,0.0192,-0.1437,0.2108,-0.0038,0.502,3.007,7.32,0.73,0.1,5.195,-5.3985,wall_following
2026-07-09 11:56:53.464,pillar_wall_good,pill_good_03,positive,0.0224,-0.182,0.4311,-0.0036,0.5,3.018,7.318,0.7352,0.1,5.184,-5.3922,wall_following
2026-07-09 11:56:53.564,pillar_wall_good,pill_good_03,positive,-0.065,0.0766,-0.2108,-0.0037,0.493,3.001,7.292,0.741,0.1,5.186,-5.385,wall_following
2026-07-09 11:56:53.664,pillar_wall_good,pill_good_03,positive,-0.0309,-0.1629,0.2778,-0.0033,0.501,3.009,7.288,0.7463,0.1,5.176,-5.3785,wall_following
2026-07-09 11:56:53.763,pillar_wall_good,pill_good_03,positive,0.0565,-0.2778,0.2108,-0.0031,0.499,3.002,7.29,0.7518,0.1,5.187,-5.3718,wall_following
2026-07-09 11:56:53.864,pillar_wall_good,pill_good_03,positive,0.0053,0.3353,0.0479,-0.0051,0.494,2.999,7.264,0.7574,0.1,5.184,-5.3648,wall_following
2026-07-09 11:56:53.963,pillar_wall_good,pill_good_03,positive,0.0905,-0.3161,0.3066,-0.0035,0.503,3.013,7.276,0.763,0.1,5.156,-5.3579,wall_following
2026-07-09 11:56:54.063,pillar_wall_good,pill_good_03,positive,-0.0224,-0.0958,0.115,-0.0043,0.493,3.001,7.235,0.7685,0.1,5.177,-5.351,wall_following
2026-07-09 11:56:54.164,pillar_wall_good,pill_good_03,positive,-0.0586,-0.2108,0.5173,-0.0039,0.489,3.006,7.247,0.7737,0.1,5.163,-5.3446,wall_following
2026-07-09 11:56:54.264,pillar_wall_good,pill_good_03,positive,-0.081,-0.2778,-0.182,-0.0032,0.497,3.004,7.23,0.779,0.1,5.164,-5.3379,wall_following
2026-07-09 11:56:54.364,pillar_wall_good,pill_good_03,positive,0.1023,-0.297,0.8622,-0.0042,0.503,3.007,7.226,0.7847,0.1,5.146,-5.3305,wall_following
2026-07-09 11:56:54.464,pillar_wall_good,pill_good_03,positive,-0.0959,-0.2491,-0.0383,-0.0039,0.494,3.003,7.216,0.7898,0.1,5.148,-5.3237,wall_following
2026-07-09 11:56:54.563,pillar_wall_good,pill_good_03,positive,2.6877,0.4982,-1.2837,-0.0049,0.487,3.005,7.197,0.7955,0.1,5.148,-5.3161,wall_following
2026-07-09 11:56:54.664,pillar_wall_good,pill_good_03,positive,0.0043,-0.1437,0.594,-0.0034,0.492,3.007,7.203,0.7998,0.1,5.146,-5.3102,wall_following
2026-07-09 11:56:54.764,pillar_wall_good,pill_good_03,positive,-0.1438,0.1245,1.0059,-0.0037,0.491,3.012,7.181,0.8057,0.1,5.153,-5.3023,wall_following
2026-07-09 11:56:54.864,pillar_wall_good,pill_good_03,positive,-0.1555,-0.297,0.2108,-0.0038,0.505,3.012,7.151,0.8106,0.1,5.166,-5.2953,wall_following
2026-07-09 11:56:54.964,pillar_wall_good,pill_good_03,positive,-0.016,-0.2203,0.4119,-0.0065,0.491,3.008,7.151,0.8157,0.1,5.154,-5.2881,wall_following
2026-07-09 11:56:55.064,pillar_wall_good,pill_good_03,positive,0.1246,-0.297,0.0192,-0.0038,0.498,2.999,7.151,0.821,0.1,5.177,-5.2804,wall_following
2026-07-09 11:56:55.163,pillar_wall_good,pill_good_03,positive,0.0969,-0.2299,0.5748,-0.0035,0.493,3.008,7.138,0.8261,0.1,5.191,-5.2731,wall_following
2026-07-09 11:56:55.264,pillar_wall_good,pill_good_03,positive,0.0181,-0.182,0.6993,-0.0038,0.487,3.005,7.146,0.8313,0.1,5.199,-5.2658,wall_following
2026-07-09 11:56:55.364,pillar_wall_good,pill_good_03,positive,0.1108,-0.1629,0.3928,-0.0046,0.494,3.007,7.113,0.8365,0.1,5.191,-5.2584,wall_following
2026-07-09 11:56:55.464,pillar_wall_good,pill_good_03,positive,0.0629,0.1629,0.6706,-0.0032,0.5,3.014,7.067,0.8419,0.1,5.186,-5.2509,wall_following
2026-07-09 11:56:55.564,pillar_wall_good,pill_good_03,positive,0.0671,-0.1054,0.4215,-0.0047,0.491,3.007,7.04,0.8473,0.1,5.166,-5.2436,wall_following
2026-07-09 11:56:55.663,pillar_wall_good,pill_good_03,positive,-0.0607,-0.1341,0.1724,-0.0048,0.494,3.013,6.655,0.8528,0.1,5.103,-5.2363,wall_following
2026-07-09 11:56:55.764,pillar_wall_good,pill_good_03,positive,-0.2024,-0.0766,0.4598,-0.0035,0.493,3.006,6.588,0.858,0.1,5.061,-5.2292,wall_following
2026-07-09 11:56:55.864,pillar_wall_good,pill_good_03,positive,-0.2194,-0.2012,-0.0096,-0.0037,0.492,3.007,6.608,0.8631,0.1,5.02,-5.2223,wall_following
2026-07-09 11:56:55.963,pillar_wall_good,pill_good_03,positive,2.6877,0.4982,-1.2837,-0.0053,0.493,3.008,6.663,0.8686,0.1,4.97,-5.2145,wall_following
2026-07-09 11:56:56.064,pillar_wall_good,pill_good_03,positive,0.0724,-0.2682,0.3832,-0.0038,0.5,3.008,6.711,0.8735,0.1,4.951,-5.2075,wall_following
2026-07-09 11:56:56.163,pillar_wall_good,pill_good_03,positive,0.0075,-0.0096,0.9772,-0.0052,0.493,3.009,6.733,0.879,0.1,4.915,-5.1998,wall_following
2026-07-09 11:56:56.263,pillar_wall_good,pill_good_03,positive,0.0213,-0.4982,0.0766,-0.005,0.494,3.004,6.733,0.8839,0.1,4.887,-5.1928,wall_following
2026-07-09 11:56:56.364,pillar_wall_good,pill_good_03,positive,0.1417,-0.1724,0.479,-0.0047,0.496,3.004,6.785,0.8892,0.1,4.853,-5.1854,wall_following
2026-07-09 11:56:56.463,pillar_wall_good,pill_good_03,positive,2.6877,0.4982,-1.2837,-0.0051,0.495,3.006,6.848,0.895,0.1,4.849,-5.1777,wall_following
2026-07-09 11:56:56.564,pillar_wall_good,pill_good_03,positive,-0.0149,-0.4215,-0.1054,-0.0034,0.49,3.013,6.847,0.9001,0.1,4.851,-5.1708,wall_following
2026-07-09 11:56:56.664,pillar_wall_good,pill_good_03,positive,-0.0266,-0.2682,0.364,-0.0053,0.488,3.015,6.894,0.9057,0.1,4.817,-5.1634,wall_following
2026-07-09 11:56:56.763,pillar_wall_good,pill_good_03,positive,-0.1651,-0.0479,0.4215,-0.0055,0.492,3.012,6.9,0.9115,0.1,4.806,-5.1557,wall_following
2026-07-09 11:56:56.864,pillar_wall_good,pill_good_03,positive,0.0107,-0.1629,0.0479,-0.005,0.494,3.009,6.894,0.9167,0.1,4.811,-5.1486,wall_following
2026-07-09 11:56:56.964,pillar_wall_good,pill_good_03,positive,-0.0447,-0.0862,-0.0958,-0.0057,0.488,3.002,6.915,0.9221,0.1,4.859,-5.1412,wall_following
2026-07-09 11:56:57.064,pillar_wall_good,pill_good_03,positive,0.0043,0.0096,-0.0383,-0.0056,0.49,3.015,6.918,0.9276,0.1,4.78,-5.1335,wall_following
2026-07-09 11:56:57.164,pillar_wall_good,pill_good_03,positive,-0.0969,-0.2203,0.9005,-0.0035,0.497,3.012,6.912,0.9326,0.1,4.762,-5.1265,wall_following
2026-07-09 11:56:57.263,pillar_wall_good,pill_good_03,positive,-0.0128,-0.3449,-0.5652,-0.0048,0.491,3.013,6.937,0.9379,0.1,4.719,-5.119,wall_following
2026-07-09 11:56:57.364,pillar_wall_good,pill_good_03,positive,0.0288,-0.0096,0.6514,-0.0052,0.493,3.004,6.906,0.9434,0.1,4.689,-5.1111,wall_following
2026-07-09 11:56:57.464,pillar_wall_good,pill_good_03,positive,0.0,-0.1629,0.4982,-0.0038,0.496,3.003,6.911,0.9485,0.1,4.708,-5.104,wall_following
2026-07-09 11:56:57.564,pillar_wall_good,pill_good_03,positive,0.0991,-0.1054,0.1916,-0.0051,0.496,3.003,6.9,0.9541,0.1,4.648,-5.0961,wall_following
2026-07-09 11:56:57.664,pillar_wall_good,pill_good_03,positive,-0.082,-0.0383,0.0862,-0.0035,0.484,3.007,6.883,0.9593,0.1,4.665,-5.0888,wall_following
2026-07-09 11:56:57.763,pillar_wall_good,pill_good_03,positive,-0.0724,-0.1341,0.479,-0.0055,0.495,2.998,6.889,0.9647,0.1,4.645,-5.0813,wall_following
2026-07-09 11:56:57.864,pillar_wall_good,pill_good_03,positive,-0.1236,0.2203,0.182,-0.0035,0.49,3.013,6.88,0.9699,0.1,4.654,-5.0739,wall_following
2026-07-09 11:56:57.964,pillar_wall_good,pill_good_03,positive,0.0511,-0.2682,0.2299,-0.0055,0.491,3.006,6.865,0.9752,0.1,4.63,-5.0664,wall_following
2026-07-09 11:56:58.064,pillar_wall_good,pill_good_03,positive,0.0128,-0.1054,0.5365,-0.0046,0.49,3.012,6.868,0.9806,0.1,4.634,-5.0589,wall_following
2026-07-09 11:56:58.164,pillar_wall_good,pill_good_03,positive,0.0437,-0.0479,0.0958,-0.0035,0.482,3.014,6.851,0.9856,0.1,4.592,-5.052,wall_following
2026-07-09 11:56:58.264,pillar_wall_good,pill_good_03,positive,0.0341,-0.1437,0.7664,-0.0053,0.495,3.004,6.84,0.991,0.1,4.602,-5.0444,wall_following
2026-07-09 11:56:58.363,pillar_wall_good,pill_good_03,positive,0.0937,-0.1533,0.4024,-0.0058,0.489,3.009,6.82,0.9964,0.1,4.596,-5.0369,wall_following
2026-07-09 11:56:58.464,pillar_wall_good,pill_good_03,positive,-0.0522,0.0192,0.3545,-0.0037,0.507,3.014,6.824,1.0021,0.1,4.606,-5.0291,wall_following
2026-07-09 11:56:58.564,pillar_wall_good,pill_good_03,positive,-0.0224,-0.0383,0.3545,-0.0057,0.496,3.002,6.811,1.0073,0.1,4.592,-5.0216,wall_following
2026-07-09 11:56:58.664,pillar_wall_good,pill_good_03,positive,0.0277,0.1245,0.182,-0.0059,0.486,3.005,6.801,1.0124,0.1,4.586,-5.0144,wall_following
2026-07-09 11:56:58.764,pillar_wall_good,pill_good_03,positive,0.0767,-0.0096,0.3161,-0.0037,0.495,3.009,6.784,1.0178,0.1,4.57,-5.0067,wall_following
2026-07-09 11:56:58.863,pillar_wall_good,pill_good_03,positive,2.6877,0.4982,-1.2837,-0.0038,0.494,3.006,6.753,1.0231,0.1,4.561,-4.9992,wall_following
2026-07-09 11:56:58.964,pillar_wall_good,pill_good_03,positive,-0.0309,0.0479,0.0862,-0.0055,0.493,3.014,6.744,1.0276,0.1,4.552,-4.9928,wall_following
2026-07-09 11:56:59.064,pillar_wall_good,pill_good_03,positive,-0.0842,-0.0958,-0.1724,-0.0042,0.493,3.012,6.713,1.0332,0.1,4.55,-4.985,wall_following
2026-07-09 11:56:59.164,pillar_wall_good,pill_good_03,positive,-0.1513,-0.0192,0.5461,-0.004,0.495,3.008,6.684,1.0385,0.1,4.534,-4.9775,wall_following
2026-07-09 11:56:59.263,pillar_wall_good,pill_good_03,positive,-0.0234,-0.3449,-0.1245,-0.0041,0.496,3.008,6.661,1.0441,0.1,4.516,-4.9696,wall_following
2026-07-09 11:56:59.364,pillar_wall_good,pill_good_03,positive,0.0756,-0.2203,0.3736,-0.0031,0.493,3.007,6.611,1.0494,0.1,4.523,-4.9621,wall_following
2026-07-09 11:56:59.463,pillar_wall_good,pill_good_03,positive,-0.017,-0.2682,0.9005,-0.0055,0.49,3.01,6.566,1.055,0.1,4.512,-4.9543,wall_following
2026-07-09 11:56:59.563,pillar_wall_good,pill_good_03,positive,0.0181,-0.182,0.1341,-0.0053,0.492,3.009,6.528,1.0602,0.1,4.516,-4.9471,wall_following
2026-07-09 11:56:59.664,pillar_wall_good,pill_good_03,positive,0.0746,-0.1341,-0.0479,-0.0053,0.488,3.002,6.498,1.0659,0.1,4.51,-4.9393,wall_following
2026-07-09 11:56:59.763,pillar_wall_good,pill_good_03,positive,-0.0394,0.182,-0.0096,-0.0056,0.501,3.019,6.432,1.0713,0.1,4.514,-4.9317,wall_following
2026-07-09 11:56:59.864,pillar_wall_good,pill_good_03,positive,0.0202,-0.1245,0.6323,-0.0055,0.497,3.003,6.392,1.0767,0.1,4.519,-4.9243,wall_following
2026-07-09 11:56:59.964,pillar_wall_good,pill_good_03,positive,-0.0266,0.0287,0.8239,-0.0051,0.495,3.011,6.373,1.082,0.1,4.518,-4.9172,wall_following
2026-07-09 11:57:00.064,pillar_wall_good,pill_good_03,positive,-0.1161,-0.2108,0.2395,-0.0051,0.49,3.005,6.296,1.0876,0.1,4.518,-4.9096,wall_following
2026-07-09 11:57:00.164,pillar_wall_good,pill_good_03,positive,-0.1491,-0.1245,0.0383,-0.0053,0.487,3.006,6.257,1.0933,0.1,4.508,-4.9018,wall_following
2026-07-09 11:57:00.264,pillar_wall_good,pill_good_03,positive,-0.0298,-0.1341,0.1054,-0.0055,0.495,3.006,6.235,1.0984,0.1,4.521,-4.8947,wall_following
2026-07-09 11:57:00.364,pillar_wall_good,pill_good_03,positive,0.0181,-0.0096,0.776,-0.0051,0.495,3.01,6.342,1.104,0.1,4.505,-4.8869,wall_following
2026-07-09 11:57:00.464,pillar_wall_good,pill_good_03,positive,0.0181,-0.2395,0.8239,-0.0035,0.497,2.997,6.502,1.1092,0.1,4.506,-4.8798,wall_following
2026-07-09 11:57:00.563,pillar_wall_good,pill_good_03,positive,0.0618,-0.115,0.2012,-0.0042,0.498,3.004,6.546,1.1146,0.1,4.495,-4.8723,wall_following
2026-07-09 11:57:00.664,pillar_wall_good,pill_good_03,positive,-0.0639,0.0862,0.4119,-0.0057,0.502,3.004,6.691,1.1204,0.1,4.509,-4.8643,wall_following
2026-07-09 11:57:00.764,pillar_wall_good,pill_good_03,positive,0.0256,-0.0862,0.1341,-0.0038,0.499,2.998,6.727,1.1254,0.1,4.505,-4.8573,wall_following
2026-07-09 11:57:00.864,pillar_wall_good,pill_good_03,positive,0.0021,0.0766,0.7089,-0.0047,0.492,2.758,6.609,1.1307,0.1,4.503,-4.8498,wall_following
2026-07-09 11:57:00.964,pillar_wall_good,pill_good_03,positive,-0.0234,0.0766,0.3832,-0.0054,0.499,2.348,6.563,1.136,0.1,4.51,-4.8423,wall_following
2026-07-09 11:57:01.064,pillar_wall_good,pill_good_03,positive,0.0586,0.1054,-0.182,-0.0055,0.497,2.302,6.602,1.1413,0.1,4.506,-4.8348,wall_following
2026-07-09 11:57:01.164,pillar_wall_good,pill_good_03,positive,0.1204,0.0192,0.8335,-0.0032,0.496,2.289,6.576,1.1466,0.1,4.496,-4.8274,wall_following
2026-07-09 11:57:01.264,pillar_wall_good,pill_good_03,positive,-0.0224,-0.115,0.2299,-0.0053,0.5,2.291,6.564,1.1521,0.1,4.502,-4.8198,wall_following
2026-07-09 11:57:01.364,pillar_wall_good,pill_good_03,positive,-0.0266,-0.0479,-0.0096,-0.0048,0.497,2.288,6.556,1.1576,0.1,4.5,-4.8123,wall_following
2026-07-09 11:57:01.464,pillar_wall_good,pill_good_03,positive,0.0479,-0.0958,0.2682,-0.0052,0.496,2.281,6.529,1.1629,0.1,4.51,-4.805,wall_following
2026-07-09 11:57:01.563,pillar_wall_good,pill_good_03,positive,-0.0373,0.0383,0.843,-0.0034,0.5,2.303,6.544,1.1687,0.1,4.502,-4.7971,wall_following
2026-07-09 11:57:01.663,pillar_wall_good,pill_good_03,positive,0.0703,-0.0671,-0.4886,-0.0049,0.496,2.44,6.531,1.1743,0.1,4.5,-4.7895,wall_following
2026-07-09 11:57:01.764,pillar_wall_good,pill_good_03,positive,0.0671,0.3353,0.7951,-0.005,0.49,2.671,6.489,1.1799,0.1,4.504,-4.782,wall_following
2026-07-09 11:57:01.865,pillar_wall_good,pill_good_03,positive,-0.0298,-0.0575,0.2203,-0.0053,0.494,2.999,6.494,1.1855,0.1,4.503,-4.7746,wall_following
2026-07-09 11:57:01.963,pillar_wall_good,pill_good_03,positive,-0.0735,-0.0192,0.6035,-0.0051,0.489,3.002,6.483,1.1909,0.1,4.504,-4.7672,wall_following
2026-07-09 11:57:02.064,pillar_wall_good,pill_good_03,positive,-0.0256,-0.0862,0.4311,-0.0055,0.494,3.004,6.466,1.1962,0.1,4.501,-4.76,wall_following
