timestamp,scenario,run_id,example_type,imu_accel_x,imu_angular_z,lidar_front_right,imu_accel_y,pos_x,lidar_left,lidar_front,lidar_right,pos_y,action_label
2026-07-04 14:14:12.483,plain_wall_good,pw_good_08,positive,0.115,0.0064,2.427,0.3353,2.039,0.505,65.533,1.753,-0.7753,wall_following
2026-07-04 14:14:12.583,plain_wall_good,pw_good_08,positive,-0.0766,-0.0298,2.434,0.2587,2.0432,0.499,65.533,1.759,-0.7845,wall_following
2026-07-04 14:14:12.683,plain_wall_good,pw_good_08,positive,-0.0671,-0.1843,2.457,-0.1341,2.0472,0.494,65.533,1.76,-0.7934,wall_following
2026-07-04 14:14:12.784,plain_wall_good,pw_good_08,positive,0.0766,0.147,2.446,0.1245,2.0513,0.505,65.533,1.749,-0.8025,wall_following
2026-07-04 14:14:12.883,plain_wall_good,pw_good_08,positive,0.0958,0.016,2.447,0.5269,2.0556,0.5,65.533,1.753,-0.8118,wall_following
2026-07-04 14:14:12.983,plain_wall_good,pw_good_08,positive,-0.0383,-0.0362,2.431,0.1916,2.0597,0.496,65.533,1.759,-0.8209,wall_following
2026-07-04 14:14:13.083,plain_wall_good,pw_good_08,positive,0.0192,0.0842,2.44,0.8335,2.0638,0.504,65.533,1.765,-0.8299,wall_following
2026-07-04 14:14:13.183,plain_wall_good,pw_good_08,positive,-0.115,0.0533,2.447,-0.0575,2.068,0.511,65.533,1.761,-0.8389,wall_following
2026-07-04 14:14:13.283,plain_wall_good,pw_good_08,positive,0.0958,0.0746,2.446,0.0096,2.0723,0.49,65.533,1.754,-0.848,wall_following
2026-07-04 14:14:13.383,plain_wall_good,pw_good_08,positive,-0.297,-0.277,2.442,0.364,2.0765,0.502,65.533,1.753,-0.8571,wall_following
2026-07-04 14:14:13.483,plain_wall_good,pw_good_08,positive,0.0,-0.1832,2.438,-0.0383,2.0805,0.503,65.533,1.754,-0.8662,wall_following
2026-07-04 14:14:13.583,plain_wall_good,pw_good_08,positive,0.0,-0.0341,2.442,0.2587,2.0844,0.504,65.533,1.758,-0.8753,wall_following
2026-07-04 14:14:13.683,plain_wall_good,pw_good_08,positive,-0.115,0.0394,2.46,0.8718,2.0883,0.502,65.533,1.752,-0.8846,wall_following
2026-07-04 14:14:13.783,plain_wall_good,pw_good_08,positive,-0.0096,-0.0011,2.444,0.3161,2.0922,0.497,65.533,1.749,-0.8937,wall_following
