window_id,joint,start_time_sec,end_time_sec,center_time_sec,mean_pos,min_pos,max_pos,range_pos,pla_mean_slope,pla_max_slope,pla_min_slope,pla_mse,pla_max_error,pla_slopes,pla_intercepts,energy,direction_label,motion_label,pla_shape_label,pla_fit_label,energy_label
5786,joint2,28.940855735000003,28.959882388,28.950384122450004,-0.2513902441586282,-0.2552369498319047,-0.2475435385213957,0.007693411310508991,-0.4060833494329874,-0.4005664334383659,-0.41258778429862353,2.319451280268936e-11,1.054939855743564e-05,-0.400566;-0.404762;-0.406417;-0.412588,11.345187;11.466623;11.514549;11.693251,0.00010903159128243754,decreasing,small_motion,mostly_decreasing,good_fit,high_energy
5787,joint2,28.94587775,28.96489255,28.955391673949997,-0.25341482609170446,-0.2572615317644464,-0.2495681204168791,0.007693411347567292,-0.4077526711858959,-0.4047619228019501,-0.41258778429862353,2.1322958899167507e-11,1.054939855743564e-05,-0.404762;-0.406417;-0.412588;-0.407244,11.466623;11.514549;11.693251;11.538506,0.00010903159133501335,decreasing,small_motion,mostly_decreasing,good_fit,high_energy
5788,joint2,28.950897781,28.969892003,28.9603939546,-0.2554394080248214,-0.2592861137215871,-0.2515927023520392,0.007693411369547931,-0.40773310869073015,-0.404683672821287,-0.41258778429862353,2.0346055507245437e-11,1.054939855743564e-05,-0.406417;-0.412588;-0.407244;-0.404684,11.514549;11.693251;11.538506;11.464356,0.0001090315914112663,decreasing,small_motion,mostly_decreasing,good_fit,high_energy
5789,joint2,28.955967286000003,28.974889612,28.965396848450002,-0.2574639899552425,-0.2613106956249824,-0.2536172842855135,0.007693411339468881,-0.4075705540746102,-0.404683672821287,-0.41258778429862353,1.9549932276289284e-11,1.054939855743564e-05,-0.412588;-0.407244;-0.404684;-0.405767,11.693251;11.538506;11.464356;11.495745,0.00010903159114179382,decreasing,small_motion,mostly_decreasing,good_fit,high_energy
5790,joint2,28.960921482000003,28.979899313,28.970394916100002,-0.2594885718871206,-0.2633352775600199,-0.2556418662184088,0.007693411341611112,-0.4056823540561182,-0.404683672821287,-0.40724372044999996,5.729754787867188e-12,5.9946739581207e-06,-0.407244;-0.404684;-0.405767;-0.405035,11.538506;11.464356;11.495745;11.474537,0.00010903159124898881,decreasing,small_motion,mostly_decreasing,good_fit,high_energy
5791,joint2,28.965890297,28.984905118,28.975395818149998,-0.26151315381931584,-0.2653598594935493,-0.2576664479759136,0.007693411517635695,-0.40506009344915117,-0.404683672821287,-0.40576703872853015,2.313674149050298e-12,3.5662621700183195e-06,-0.404684;-0.405767;-0.405035;-0.404755,11.464356;11.495745;11.474537;11.466414,0.00010903159146017995,decreasing,small_motion,mostly_decreasing,good_fit,high_energy
5792,joint2,28.970900149,28.989916112000003,28.980401726600007,-0.2635377357517284,-0.2673844414263753,-0.2596910300614006,0.0076934113649747005,-0.40413861982877075,-0.4009977783397654,-0.40576703872853015,1.473869230879984e-11,1.0148634406625945e-05,-0.405767;-0.405035;-0.404755;-0.400998,11.495745;11.474537;11.466414;11.357515,0.00010903159154939331,decreasing,small_motion,mostly_decreasing,good_fit,high_energy
5793,joint2,28.975895814,28.994892721000003,28.98540237115001,-0.26556231767771493,-0.2694090231862915,-0.2617156120122681,0.00769341117402339,-0.4044699043164529,-0.4009977783397654,-0.4070921766792586,1.9182681234996825e-11,1.0148634406625945e-05,-0.405035;-0.404755;-0.400998;-0.407092,11.474537;11.466414;11.357515;11.534183,0.00010903158998051044,decreasing,small_motion,mostly_decreasing,good_fit,high_energy
5794,joint2,28.980901478000003,28.999911590000004,28.990404958950002,-0.26758689961795334,-0.2714336052581885,-0.263740193946794,0.007693411311394505,-0.4050008958320838,-0.4009977783397654,-0.40715895028717936,2.427792554285798e-11,1.0148634406625945e-05,-0.404755;-0.400998;-0.407092;-0.407159,11.466414;11.357515;11.534183;11.536134,0.00010903159119404774,decreasing,small_motion,mostly_decreasing,good_fit,high_energy
5795,joint2,28.985901081,29.004893549,28.995404386700006,-0.2696114815492869,-0.273458187220025,-0.2657647758801476,0.007693411339877443,-0.40494721477008244,-0.4009977783397654,-0.40715895028717936,2.3875845782373048e-11,1.0148634406625945e-05,-0.400998;-0.407092;-0.407159;-0.404540,11.357515;11.534183;11.536134;11.460182,0.00010903159113604186,decreasing,small_motion,mostly_decreasing,good_fit,high_energy
5796,joint2,28.990923767,29.009891759,29.00039989155,-0.27163606348119046,-0.2754827691545847,-0.2677893578127444,0.007693411341840317,-0.4060421546839376,-0.40453995377412627,-0.40715895028717936,1.1920252127467016e-11,7.746799068009125e-06,-0.407092;-0.407159;-0.404540;-0.405378,11.534183;11.536134;11.460182;11.484477,0.00010903159128943211,decreasing,small_motion,mostly_decreasing,good_fit,high_energy
5797,joint2,28.995928058,29.014891231000004,29.005399156900005,-0.27366064542206503,-0.2775073510879275,-0.2698139399762462,0.007693411111681314,-0.4056493182808352,-0.40453995377412627,-0.40715895028717936,8.777906329022907e-12,6.29207955604727e-06,-0.407159;-0.404540;-0.405378;-0.405521,11.536134;11.460182;11.484477;11.488636,0.00010903159005182353,decreasing,small_motion,mostly_decreasing,good_fit,high_energy
5798,joint2,29.000891773000003,29.019904379000003,29.0103955433,-0.27568522734718276,-0.2795319330207091,-0.2718385216727013,0.007693411348007828,-0.40485268258029894,-0.4039724074850342,-0.405520831066849,4.625910414309538e-12,5.158954906880897e-06,-0.404540;-0.405378;-0.405521;-0.403972,11.460182;11.484477;11.488636;11.443706,0.00010903159139925392,decreasing,small_motion,mostly_decreasing,good_fit,high_energy
5799,joint2,29.005900954,29.024909663000003,29.015395423500003,-0.2777098092837596,-0.2815565151811983,-0.2738631036070833,0.007693411574114961,-0.4046594931453359,-0.403767196034274,-0.405520831066849,5.533120161499677e-12,5.158954906880897e-06,-0.405378;-0.405521;-0.403972;-0.403767,11.484477;11.488636;11.443706;11.437747,0.00010903159188674565,decreasing,small_motion,mostly_decreasing,good_fit,high_energy
5800,joint2,29.010897510000003,29.029885641000003,29.02039479215,-0.2797343912120243,-0.2835810968782803,-0.275887685541325,0.007693411336955336,-0.40488840171469365,-0.403767196034274,-0.40629317227261735,5.540255209929068e-12,5.158954906880897e-06,-0.405521;-0.403972;-0.403767;-0.406293,11.488636;11.443706;11.437747;11.511064,0.0001090315911688271,decreasing,small_motion,mostly_decreasing,good_fit,high_energy
5801,joint2,29.015887775000003,29.034898839,29.025395026949997,-0.281758973143437,-0.2856056788149184,-0.2779122674745382,0.007693411340380207,-0.4046649900380979,-0.403767196034274,-0.40629317227261735,3.896149475834761e-12,3.5264939013401886e-06,-0.403972;-0.403767;-0.406293;-0.404627,11.443706;11.437747;11.511064;11.462703,0.00010903159115379526,decreasing,small_motion,mostly_decreasing,good_fit,high_energy
5802,joint2,29.02089881,29.039887030000003,29.030394732750004,-0.2837835550754192,-0.2876302607491405,-0.279936849407238,0.00769341134190249,-0.404835334098524,-0.403767196034274,-0.40629317227261735,3.2772607614768613e-12,3.3634496424128635e-06,-0.403767;-0.406293;-0.404627;-0.404654,11.437747;11.511064;11.462703;11.463472,0.00010903159133312551,decreasing,small_motion,mostly_decreasing,good_fit,high_energy
5803,joint2,29.025897160000003,29.044897603000003,29.035393908450004,-0.28580813700474017,-0.2896548426823715,-0.281961431230914,0.007693411451457521,-0.4051190272153244,-0.4046271843604661,-0.40629317227261735,2.271431696909103e-12,3.2388660953230897e-06,-0.406293;-0.404627;-0.404654;-0.404902,11.511064;11.462703;11.463472;11.470679,0.00010903159194501451,decreasing,small_motion,mostly_decreasing,good_fit,high_energy
5804,joint2,29.030894017,29.049893409000003,29.040394293050003,-0.2878327189417374,-0.2916794246149434,-0.2839860132648093,0.007693411350134072,-0.4046973220734824,-0.40460635170524933,-0.40490196850147564,2.349130018569472e-12,3.2388660953230897e-06,-0.404627;-0.404654;-0.404902;-0.404606,11.462703;11.463472;11.470679;11.462094,0.0001090315913859259,decreasing,small_motion,mostly_decreasing,good_fit,high_energy
5805,joint2,29.03588853,29.054893262,29.0453942714,-0.28985730087268335,-0.2937040064377276,-0.2860105952019074,0.00769341123582018,-0.40477830357159966,-0.40460635170524933,-0.40495111035293513,4.244174903061261e-12,4.9102645887089125e-06,-0.404654;-0.404902;-0.404606;-0.404951,11.463472;11.470679;11.462094;11.472109,0.00010903159097512977,decreasing,small_motion,mostly_decreasing,good_fit,high_energy
5806,joint2,29.040898512,29.059883837,29.050401905150004,-0.2918818828058699,-0.2957285884721807,-0.2880351771358365,0.007693411336344214,-0.4079928277056366,-0.40460635170524933,-0.41751188026288627,6.722164073226397e-11,2.307295317560687e-05,-0.404902;-0.404606;-0.404951;-0.417512,11.470679;11.462094;11.472109;11.837109,0.00010903159111827182,decreasing,small_motion,mostly_decreasing,good_fit,high_energy
5807,joint2,29.045894969000003,29.064895282,29.055402208550003,-0.29390646473745224,-0.2977531704096732,-0.2900597590689608,0.007693411340712386,-0.4079598697542174,-0.40460635170524933,-0.41751188026288627,6.649271627072692e-11,2.307295317560687e-05,-0.404606;-0.404951;-0.417512;-0.404770,11.462094;11.472109;11.837109;11.466848,0.00010903159117336155,decreasing,small_motion,mostly_decreasing,good_fit,high_energy
5808,joint2,29.050903148000003,29.069897931000003,29.060402575550007,-0.29593104666950326,-0.2997777523436378,-0.2920843410014369,0.007693411342200918,-0.40796808506861126,-0.4046392129628249,-0.41751188026288627,6.68882177808439e-11,2.307295317560687e-05,-0.404951;-0.417512;-0.404770;-0.404639,11.472109;11.837109;11.466848;11.463043,0.00010903159138451276,decreasing,small_motion,mostly_decreasing,good_fit,high_energy
5809,joint2,29.056037655,29.074894037000004,29.0654020429,-0.29795562860436575,-0.3018023342767195,-0.2941089229504774,0.007693411326242072,-0.4079575160477456,-0.4046392129628249,-0.41751188026288627,6.492868782349804e-11,2.307295317560687e-05,-0.417512;-0.404770;-0.404639;-0.404909,11.837109;11.466848;11.463043;11.470879,0.00010903159112677992,decreasing,small_motion,mostly_decreasing,good_fit,high_energy
5810,joint2,29.060893837,29.079894130000003,29.07039544635,-0.29998021053638063,-0.3038269162094833,-0.296133504861122,0.007693411348361323,-0.4049423287483357,-0.4046392129628249,-0.4054511310652467,2.277489667795885e-12,3.954643736925334e-06,-0.404770;-0.404639;-0.404909;-0.405451,11.466848;11.463043;11.470879;11.486649,0.00010903159135910077,decreasing,small_motion,mostly_decreasing,good_fit,high_energy
5811,joint2,29.065891726,29.084897941,29.0753981559,-0.3020047924685885,-0.3058514981746869,-0.298158086796584,0.007693411378102866,-0.40467949778009615,-0.4037188128228407,-0.4054511310652467,8.592339628812248e-12,8.168681676856693e-06,-0.404639;-0.404909;-0.405451;-0.403719,11.463043;11.470879;11.486649;11.436274,0.00010903159122164299,decreasing,small_motion,mostly_decreasing,good_fit,high_energy
5812,joint2,29.070892992,29.08990093,29.080398059049998,-0.30402937440024047,-0.3078760800696605,-0.3001826687303053,0.007693411339355194,-0.40462340562578863,-0.4037188128228407,-0.4054511310652467,7.787057582104708e-12,8.168681676856693e-06,-0.404909;-0.405451;-0.403719;-0.404415,11.470879;11.486649;11.436274;11.456511,0.00010903159112214237,decreasing,small_motion,mostly_decreasing,good_fit,high_energy
5813,joint2,29.075904297,29.094894531,29.085398203049998,-0.30605395633213145,-0.3099006620050586,-0.3022072506632378,0.007693411341820833,-0.40448404127897564,-0.4037188128228407,-0.4054511310652467,1.0502621984641748e-11,8.168681676856693e-06,-0.405451;-0.403719;-0.404415;-0.404351,11.486649;11.436274;11.456511;11.454661,0.00010903159121615766,decreasing,small_motion,mostly_decreasing,good_fit,high_energy
5814,joint2,29.080896235,29.099950911,29.0904017521,-0.30807853826435727,-0.3119252439386253,-0.3042318325959448,0.007693411342680534,-0.4033305320696082,-0.4008370942277772,-0.4044148443455946,1.8947370143672975e-11,1.0369628994588709e-05,-0.403719;-0.404415;-0.404351;-0.400837,11.436274;11.456511;11.454661;11.352406,0.00010903159142725704,decreasing,small_motion,mostly_decreasing,good_fit,high_energy
5815,joint2,29.085893944,29.104892514000003,29.09539972105,-0.3101031201978012,-0.3139498258711528,-0.3062564145425801,0.007693411328572652,-0.4036516079041088,-0.4008370942277772,-0.40500311616084295,1.3816351335953524e-11,1.0369628994588709e-05,-0.404415;-0.404351;-0.400837;-0.405003,11.456511;11.454661;11.352406;11.473624,0.00010903159135535958,decreasing,small_motion,mostly_decreasing,good_fit,high_energy
5816,joint2,29.090888256000003,29.109926451000003,29.10040126125,-0.3121277021313059,-0.3159744078038331,-0.3082809964569408,0.0076934113468923315,-0.40321099327627796,-0.4008370942277772,-0.40500311616084295,2.2102672254655944e-11,1.0369628994588709e-05,-0.404351;-0.400837;-0.405003;-0.402652,11.454661;11.352406;11.473624;11.405202,0.00010903159131314898,decreasing,small_motion,mostly_decreasing,good_fit,high_energy
5817,joint2,29.0958989,29.114895035000004,29.10540073615,-0.3141522840644261,-0.3179989897748703,-0.3103055783918718,0.007693411382998505,-0.40320719019283574,-0.4008370942277772,-0.40500311616084295,1.9460404452272604e-11,1.0369628994588709e-05,-0.400837;-0.405003;-0.402652;-0.404336,11.352406;11.473624;11.405202;11.454206,0.0001090315914270273,decreasing,small_motion,mostly_decreasing,good_fit,high_energy
5818,joint2,29.100900546,29.119918743000003,29.11039940845,-0.3161768659942079,-0.3200235716640298,-0.3123301603252288,0.007693411338800971,-0.40415644771259895,-0.4026523858342714,-0.40500311616084295,1.3444431743116172e-11,9.271843343761077e-06,-0.405003;-0.402652;-0.404336;-0.404634,11.473624;11.405202;11.454206;11.462884,0.00010903159111084965,decreasing,small_motion,mostly_decreasing,good_fit,high_energy
5819,joint2,29.105884199,29.124902456,29.11540139905,-0.3182014479260394,-0.3220481535992112,-0.3143547422577297,0.007693411341481493,-0.40394637345224527,-0.4026523858342714,-0.40463412430683005,1.3757742062322849e-11,9.271843343761077e-06,-0.402652;-0.404336;-0.404634;-0.404163,11.405202;11.454206;11.462884;11.449157,0.00010903159124401415,decreasing,small_motion,mostly_decreasing,good_fit,high_energy
5820,joint2,29.110889342,29.129884415000003,29.1203984729,-0.3202260298581926,-0.3240727355327548,-0.3163793240271939,0.00769341150556091,-0.40469671715882777,-0.4041628191194282,-0.4056537606606014,5.726245018180105e-12,5.1763370346180615e-06,-0.404336;-0.404634;-0.404163;-0.405654,11.454206;11.462884;11.449157;11.492576,0.00010903159148646887,decreasing,small_motion,mostly_decreasing,good_fit,high_energy
5821,joint2,29.115911076000003,29.134885571,29.125399083350004,-0.3222506117904408,-0.3260973174656874,-0.3184039060890757,0.00769341137661167,-0.40491229350108426,-0.4041628191194282,-0.4056537606606014,8.162237370374717e-12,5.835085239047633e-06,-0.404634;-0.404163;-0.405654;-0.405198,11.462884;11.449157;11.492576;11.479317,0.00010903159162847193,decreasing,small_motion,mostly_decreasing,good_fit,high_energy
5822,joint2,29.120897614,29.139897557,29.130396888050008,-0.32427519371756086,-0.3281218992368186,-0.3204284880514096,0.007693411185409005,-0.4046438907331279,-0.4035605132350045,-0.4056537606606014,7.826614363080539e-12,5.835085239047633e-06,-0.404163;-0.405654;-0.405198;-0.403561,11.449157;11.492576;11.479317;11.431592,0.00010903159007768074,decreasing,small_motion,mostly_decreasing,good_fit,high_energy
5823,joint2,29.125891967,29.144884125,29.135396202099997,-0.32629977565717805,-0.3301464813116306,-0.3224530699859889,0.007693411325641719,-0.40612028824864954,-0.4035605132350045,-0.4100684091815148,1.224834708663126e-11,6.850462207330654e-06,-0.405654;-0.405198;-0.403561;-0.410068,11.492576;11.479317;11.431592;11.621247,0.00010903159117663262,decreasing,small_motion,mostly_decreasing,good_fit,high_energy
5824,joint2,29.130898382,29.14989037,29.140397904599997,-0.32832435758857514,-0.3321710632598167,-0.324477651919385,0.007693411340431722,-0.4058243621513123,-0.4035605132350045,-0.4100684091815148,2.336251817248689e-11,1.3534942824300344e-05,-0.405198;-0.403561;-0.410068;-0.404470,11.479317;11.431592;11.621247;11.458091,0.00010903159112832926,decreasing,small_motion,mostly_decreasing,good_fit,high_energy
5825,joint2,29.135882325,29.154887347000003,29.145396125650002,-0.33034893952060523,-0.3341956451942129,-0.3265022338521897,0.007693411342023226,-0.40566864680164666,-0.4035605132350045,-0.4100684091815148,2.1128275754681284e-11,1.3534942824300344e-05,-0.403561;-0.410068;-0.404470;-0.404576,11.431592;11.621247;11.458091;11.461162,0.00010903159129465844,decreasing,small_motion,mostly_decreasing,good_fit,high_energy
5826,joint2,29.140943855000003,29.159898181000003,29.150401889849995,-0.3323735214609194,-0.3362202271274652,-0.3285268160231078,0.007693411104357395,-0.40761140122845707,-0.40447005627125243,-0.4113315309422462,4.264802582861306e-11,1.5944379655685736e-05,-0.410068;-0.404470;-0.404576;-0.411332,11.621247;11.458091;11.461162;11.658161,0.00010903159016186666,decreasing,small_motion,mostly_decreasing,good_fit,high_energy
5827,joint2,29.145888323,29.164893415,29.155402197750004,-0.33439810338665066,-0.3382448090598986,-0.3305513977097662,0.007693411350132406,-0.4060377026710866,-0.4037736149520328,-0.4113315309422462,4.51089634372668e-11,1.5944379655685736e-05,-0.404470;-0.404576;-0.411332;-0.403774,11.458091;11.461162;11.658161;11.437776,0.00010903159139101116,decreasing,small_motion,mostly_decreasing,good_fit,high_energy
5828,joint2,29.150887926000003,29.169922684000003,29.160407426499994,-0.3364226853232817,-0.3402693912132095,-0.3325759796469141,0.007693411566295383,-0.4062193363525787,-0.4037736149520328,-0.4113315309422462,3.432935252497425e-11,1.5944379655685736e-05,-0.404576;-0.411332;-0.403774;-0.405197,11.461162;11.658161;11.437776;11.479282,0.00010903159187659684,decreasing,small_motion,mostly_decreasing,good_fit,high_energy
5829,joint2,29.155984091,29.174898762,29.16541189075,-0.33844726725115026,-0.3422939729172016,-0.3346005615806247,0.007693411336576916,-0.4065886525388762,-0.4037736149520328,-0.4113315309422462,4.1545910877739616e-11,1.5944379655685736e-05,-0.411332;-0.403774;-0.405197;-0.406053,11.658161;11.437776;11.479282;11.504258,0.0001090315911414669,decreasing,small_motion,mostly_decreasing,good_fit,high_energy
5830,joint2,29.160894936,29.179894708000003,29.170407784850006,-0.34047184918251505,-0.3443185548542553,-0.3366251435138663,0.007693411340388978,-0.40473248124505246,-0.4037736149520328,-0.40605287326400485,2.350805353843201e-11,1.0621657177856125e-05,-0.403774;-0.405197;-0.406053;-0.403907,11.437776;11.479282;11.504258;11.441646,0.00010903159115190539,decreasing,small_motion,mostly_decreasing,good_fit,high_energy
5831,joint2,29.165926198,29.18493632,29.175411414050007,-0.3424964311145512,-0.3463431367884793,-0.3386497254463565,0.007693411342122758,-0.4040457112627529,-0.4010265350228349,-0.40605287326400485,1.559183131664103e-11,1.0235464640295788e-05,-0.405197;-0.406053;-0.403907;-0.401027,11.479282;11.504258;11.441646;11.357591,0.00010903159134163566,decreasing,small_motion,mostly_decreasing,good_fit,high_energy
5832,joint2,29.170895884,29.189900165,29.180407804100003,-0.34452101304398963,-0.3483677187226197,-0.3406743072588201,0.007693411463799593,-0.40420208066917707,-0.4010265350228349,-0.40605287326400485,1.9441193638508954e-11,1.0235464640295788e-05,-0.406053;-0.403907;-0.401027;-0.405822,11.504258;11.441646;11.357591;11.497538,0.00010903159201623734,decreasing,small_motion,mostly_decreasing,good_fit,high_energy
5833,joint2,29.17589719,29.194885911,29.1854032964,-0.34654559498147997,-0.350392300655046,-0.3426988893041569,0.007693411350889134,-0.4036581765322178,-0.4010265350228349,-0.40582206862291736,1.4617762252313113e-11,9.546078929112412e-06,-0.403907;-0.401027;-0.405822;-0.403877,11.441646;11.357591;11.497538;11.440761,0.00010903159142024136,decreasing,small_motion,mostly_decreasing,good_fit,high_energy
5834,joint2,29.180902303000003,29.199893449,29.190399209,-0.34857017691208836,-0.3524168824615685,-0.3447234712412443,0.007693411220324187,-0.40377680951961636,-0.4010265350228349,-0.40582206862291736,8.533052965936719e-12,6.027914513373478e-06,-0.401027;-0.405822;-0.403877;-0.404381,11.357591;11.497538;11.440761;11.455474,0.00010903159090909072,decreasing,small_motion,mostly_decreasing,good_fit,high_energy
5835,joint2,29.185921493,29.204884926,29.19539209735,-0.35059475884563773,-0.3544414645120239,-0.3467480531752089,0.007693411336815004,-0.40492442236773407,-0.40387725671616803,-0.40582206862291736,8.596352935315018e-12,6.027914513373478e-06,-0.405822;-0.403877;-0.404381;-0.405617,11.497538;11.440761;11.455474;11.491556,0.0001090315910844858,decreasing,small_motion,mostly_decreasing,good_fit,high_energy
5836,joint2,29.190885488000003,29.20988507,29.200388368600006,-0.3526193407771696,-0.3564660464496336,-0.3487726351091771,0.00769341134045648,-0.4048298955806601,-0.40387725671616803,-0.4056169864153061,4.3560676098311715e-12,6.027914513373478e-06,-0.403877;-0.404381;-0.405617;-0.405444,11.440761;11.455474;11.491556;11.486506,0.00010903159116272239,decreasing,small_motion,mostly_decreasing,good_fit,high_energy
5837,joint2,29.195883447000003,29.214891325000004,29.205387710750006,-0.3546439227091721,-0.3584906283836124,-0.3507972170415199,0.007693411342092504,-0.4049612685050213,-0.4043813777165449,-0.4056169864153061,1.9468538111173536e-12,2.4074681367891593e-06,-0.404381;-0.405617;-0.405444;-0.404403,11.455474;11.491556;11.486506;11.456090,0.00010903159140396925,decreasing,small_motion,mostly_decreasing,good_fit,high_energy
5838,joint2,29.200896966,29.219904283,29.210393847700004,-0.35666850464453975,-0.3605152103166551,-0.3528217989940083,0.007693411322646837,-0.40513623699752677,-0.4044027484136125,-0.4056169864153061,2.2172272166871517e-12,2.5425299581272043e-06,-0.405617;-0.405444;-0.404403;-0.405081,11.491556;11.486506;11.456090;11.475922,0.00010903159109596798,decreasing,small_motion,mostly_decreasing,good_fit,high_energy
5839,joint2,29.205889335,29.224888146,29.215393888150004,-0.35869308657634225,-0.3625397922493318,-0.3548463809010114,0.007693411348320411,-0.40497651064536655,-0.4044027484136125,-0.40544396147462153,3.3500733570472694e-12,4.738591695918615e-06,-0.405444;-0.404403;-0.405081;-0.404978,11.486506;11.456090;11.475922;11.472900,0.00010903159135928544,decreasing,small_motion,mostly_decreasing,good_fit,high_energy
5840,joint2,29.210882796000003,29.229922113,29.22039856885001,-0.3607176685081743,-0.3645643742184736,-0.3568709628365445,0.007693411381929083,-0.4042841011804612,-0.40267432361500016,-0.4050812516865669,5.987246498833848e-12,6.364958421711808e-06,-0.404403;-0.405081;-0.404978;-0.402674,11.456090;11.475922;11.472900;11.405574,0.00010903159116304948,decreasing,small_motion,mostly_decreasing,good_fit,high_energy
5841,joint2,29.215906865,29.234890557000003,29.225398651300004,-0.36274225043981934,-0.3665889561095854,-0.3588955447702835,0.007693411339301903,-0.4043097300833031,-0.40267432361500016,-0.4050812516865669,6.7928932861099044e-12,6.364958421711808e-06,-0.405081;-0.404978;-0.402674;-0.404505,11.475922;11.472900;11.405574;11.459077,0.00010903159109288653,decreasing,small_motion,mostly_decreasing,good_fit,high_energy
5842,joint2,29.220883705,29.239881102,29.2303934022,-0.3647668323716819,-0.3686135380447668,-0.3609201267032924,0.007693411341474443,-0.4046251823122743,-0.40267432361500016,-0.4063430606024513,7.863974623219404e-12,6.364958421711808e-06,-0.404978;-0.402674;-0.404505;-0.406343,11.472900;11.405574;11.459077;11.512810,0.00010903159121708478,decreasing,small_motion,mostly_decreasing,good_fit,high_energy
5843,joint2,29.225889429,29.244912345000003,29.2353938754,-0.3667914143038785,-0.3706381199784863,-0.3629447086358164,0.007693411342669876,-0.40385111705172694,-0.40188181996447625,-0.4063430606024513,8.31715587142962e-12,6.364958421711808e-06,-0.402674;-0.404505;-0.406343;-0.401882,11.405574;11.459077;11.512810;11.382358,0.00010903159145702052,decreasing,small_motion,mostly_decreasing,good_fit,high_energy
5844,joint2,29.230886026,29.249880838000003,29.240391652,-0.36881599623768946,-0.3726627019104027,-0.3649692905826596,0.007693411327743094,-0.4050260005797718,-0.40188181996447625,-0.4073738577271794,1.6086449914588295e-11,1.0433036673640483e-05,-0.404505;-0.406343;-0.401882;-0.407374,11.459077;11.512810;11.382358;11.542977,0.00010903159135192211,decreasing,small_motion,mostly_decreasing,good_fit,high_energy
5845,joint2,29.235888474000003,29.254888927000003,29.245393657600005,-0.37084057817117805,-0.3746872838436355,-0.3669938724967929,0.0076934113468425935,-0.4053476926323123,-0.40188181996447625,-0.4073738577271794,1.574330015243226e-11,1.0433036673640483e-05,-0.406343;-0.401882;-0.407374;-0.405792,11.512810;11.382358;11.542977;11.496714,0.00010903159131149366,decreasing,small_motion,mostly_decreasing,good_fit,high_energy
5846,joint2,29.240878899,29.259922724000003,29.250407096349996,-0.3728651601037577,-0.3767118658098001,-0.369018454431699,0.007693411378101089,-0.408731988675997,-0.40188181996447625,-0.4198802447771902,1.1352274540519308e-10,2.7022059339520954e-05,-0.401882;-0.407374;-0.405792;-0.419880,11.382358;11.542977;11.496714;11.908930,0.00010903159134690098,decreasing,small_motion,mostly_decreasing,good_fit,high_energy
5847,joint2,29.245919429,29.26488154,29.255406987000004,-0.3748897420336782,-0.3787364477037398,-0.3710430363651449,0.007693411338594913,-0.40968127636016777,-0.4056789707011592,-0.4198802447771902,1.1601951521621091e-10,2.7022059339520954e-05,-0.407374;-0.405792;-0.419880;-0.405679,11.542977;11.496714;11.908930;11.493413,0.00010903159108116383,decreasing,small_motion,mostly_decreasing,good_fit,high_energy
5848,joint2,29.250900406000003,29.269890029000003,29.2604074282,-0.37691432396547164,-0.3807610296389887,-0.373067618297866,0.0076934113411227245,-0.40980727644383896,-0.4056789707011592,-0.4198802447771902,1.0685764164362537e-10,2.7022059339520954e-05,-0.405792;-0.419880;-0.405679;-0.407878,11.496714;11.908930;11.493413;11.557778,0.0001090315912462872,decreasing,small_motion,mostly_decreasing,good_fit,high_energy
5849,joint2,29.256078997000003,29.274921772000003,29.265408144400006,-0.3789389058976031,-0.3827856115725021,-0.3750922000696297,0.007693411502872449,-0.40923135577884795,-0.40348834957517815,-0.4198802447771902,1.130203796672464e-10,2.7022059339520954e-05,-0.419880;-0.405679;-0.407878;-0.403488,11.908930;11.493413;11.557778;11.429297,0.00010903159152231425,decreasing,small_motion,mostly_decreasing,good_fit,high_energy
5850,joint2,29.260903418,29.279888833,29.270394972300004,-0.380963487830334,-0.3848101935052979,-0.3771167821334922,0.007693411371805681,-0.40601794392122736,-0.40348834957517815,-0.4078778580618642,1.7028630075694195e-11,7.290205272347805e-06,-0.405679;-0.407878;-0.403488;-0.407027,11.493413;11.557778;11.429297;11.532880,0.00010903159159969253,decreasing,small_motion,mostly_decreasing,good_fit,high_energy
5851,joint2,29.265920875000003,29.284895740000003,29.275395978100004,-0.38298806975734423,-0.3868347752779222,-0.379141364091125,0.007693411186797228,-0.4052536496364502,-0.4026217935620509,-0.4078778580618642,1.647222437299937e-11,7.290205272347805e-06,-0.407878;-0.403488;-0.407027;-0.402622,11.557778;11.429297;11.532880;11.403907,0.00010903159008444995,decreasing,small_motion,mostly_decreasing,good_fit,high_energy
5852,joint2,29.270899728000003,29.289910722,29.2803941615,-0.385012651696473,-0.3888593573414125,-0.381165946025777,0.007693411315635501,-0.4039696251013636,-0.4026217935620509,-0.40702659734670765,1.5803729616467758e-11,7.290205272347805e-06,-0.403488;-0.407027;-0.402622;-0.402742,11.429297;11.532880;11.403907;11.407409,0.00010903159113513942,decreasing,small_motion,mostly_decreasing,good_fit,high_energy
5853,joint2,29.275912956000003,29.294921195,29.285398190449996,-0.3870372336277054,-0.3908839392989387,-0.3831905279590968,0.007693411339841916,-0.4039458502519042,-0.4026217935620509,-0.40702659734670765,2.6442469876866752e-11,1.3141583681708369e-05,-0.407027;-0.402622;-0.402742;-0.403393,11.532880;11.403907;11.407409;11.426489,0.00010903159110491166,decreasing,small_motion,mostly_decreasing,good_fit,high_energy
